Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
6691,3.625,13.25,6,-0.2084961,0.06005859,1.008789,0.06982422,-0.1088867,-0.2338867
6692,3.25,14.375,6.6875,-0.2163086,0.08349609,1.047363,0.06982422,-0.1088867,-0.2338867
6694,2.875,14.625,8.1875,-0.2358398,0.1030273,1.016602,0.06982422,-0.1074219,-0.2329102
6695,2.1875,13.25,7.75,-0.2436523,0.1108398,1.005371,0.06982422,-0.1074219,-0.2329102
6697,1.875,11.8125,6.8125,-0.2631836,0.09912109,1.008789,0.06982422,-0.1088867,-0.2314453
6698,1.625,10.9375,7.4375,-0.2475586,0.1030273,1.008789,0.07226563,-0.1074219,-0.2314453
6700,0.75,10.1875,5.375,-0.2124023,0.1416016,1.012695,0.07226563,-0.1074219,-0.2314453
6701,0.5625,12.5,2.8125,-0.1542969,0.09912109,1.040039,0.07373047,-0.1088867,-0.2314453
6703,1.25,17.3125,3.3125,-0.1074219,0.04052734,1.05127,0.07226563,-0.1088867,-0.2299805
6704,1.3125,23,2.5,0.004882813,0.06396484,0.9707031,0.07226563,-0.1088867,-0.2299805
6706,0.1875,33.4375,0.625,0.2114258,0.1376953,0.9936523,0.07373047,-0.1088867,-0.2338867
6707,-1,56.375,-1.5,0.5112305,0.1337891,1.151855,0.07470703,-0.1088867,-0.2314453
6709,0.4375,92.4375,-4.125,0.7099609,0.1728516,1.282715,0.07470703,-0.1088867,-0.2314453
6710,6.125,135.1875,-8.1875,0.6630859,0.07177734,1.398438,0.07617188,-0.1074219,-0.2270508
6712,11.0625,172.375,-10.5625,0.7021484,0.06787109,1.317383,0.08154297,-0.1088867,-0.2314453
6713,28.125,213.5625,-14.6875,0.6591797,-0.1025391,1.40625,0.08154297,-0.1088867,-0.2314453
6715,37.375,257.9375,-16.125,0.6123047,0.1030273,1.510254,0.08789063,-0.1074219,-0.2246094
6716,44.75,325.125,-18.0625,1.437988,0.1337891,1.629883,0.09326172,-0.1088867,-0.2231445
6718,76.5625,435.6875,-26,2.04541,-0.84375,2.520508,0.09326172,-0.1088867,-0.2231445
6719,85.25,535.625,-3.3125,1.975098,-0.6494141,2.393066,0.1035156,-0.1098633,-0.2192383
6721,84.625,644.3125,11.5,3.170898,0.01757813,3.838867,0.1162109,-0.1113281,-0.2124023
6722,65.3125,782.25,22.4375,2.232422,-0.07910156,3.060059,0.1162109,-0.1113281,-0.2124023
6724,80.0625,841.5,31.6875,1.659668,-0.6147461,3.391602,0.1318359,-0.1152344,-0.2026367
6725,123.4375,862.75,6.6875,2.422852,-1.04541,4.432617,0.1489258,-0.1152344,-0.1914063
6727,130.4375,811.8125,-53.5625,5.662598,-0.796875,6.75,0.1489258,-0.1152344,-0.1914063
6728,109.875,807.1875,-149.4375,6.663574,-1.673828,7.817871,0.1669922,-0.1191406,-0.1762695
6730,141.9375,639.0625,-187.3125,1.994629,-1.685547,7.817871,0.1826172,-0.1191406,-0.1601563
6731,117.8125,296.75,-164.375,-2.486816,-0.715332,7.235352,0.1826172,-0.1191406,-0.1601563
6733,17.6875,4.1875,-146.875,-2.038574,1.352539,5.73584,0.1943359,-0.1206055,-0.1533203
6734,-98.25,-126.75,-147.5625,1.434082,1.492188,4.259277,0.1943359,-0.1152344,-0.1533203
6736,-154.8125,-111.1875,-148.1875,3.782227,0.5996094,2.423828,0.1943359,-0.1152344,-0.1533203
6737,-160.375,-23.6875,-135.75,4.280273,-0.02880859,1.155762,0.1914063,-0.112793,-0.1586914
6739,-157.6875,63,-126.625,3.653809,0.09521484,0.5581055,0.1914063,-0.1044922,-0.1586914
6740,-156.0625,110.375,-121.625,2.43457,0.2231445,0.4887695,0.1914063,-0.1044922,-0.1586914
6742,-146.5625,109.5625,-116.375,1.359863,0.2504883,0.6772461,0.1943359,-0.09912109,-0.1601563
6745,-132.4375,76.3125,-112.9375,0.9199219,0.3354492,1.008789,0.1943359,-0.09423828,-0.1572266
6747,-118.75,29.0625,-110.875,0.7368164,0.4169922,1.120605,0.1943359,-0.09423828,-0.1572266
6748,-101,-10.25,-108.5625,0.9199219,0.4091797,1.30957,0.1982422,-0.08886719,-0.1586914
6750,-77.4375,-39.5625,-106.125,1.301758,0.378418,1.367676,0.1982422,-0.08886719,-0.1616211
6751,-54.625,-53.875,-102,1.675293,0.4482422,1.398438,0.1982422,-0.08886719,-0.1616211
6753,-38.3125,-62.0625,-94.3125,1.81543,0.6303711,1.390625,0.1967773,-0.08349609,-0.1616211
6754,-30.5625,-71.75,-81.5625,1.737793,0.8168945,1.34082,0.1943359,-0.08203125,-0.1640625
6756,-31.3125,-84.8125,-64.75,1.5625,0.9956055,1.282715,0.1943359,-0.08203125,-0.1640625
6757,-36.5625,-101.5,-45.8125,1.406738,1.07666,1.186523,0.1943359,-0.078125,-0.1669922
6759,-42.9375,-118.125,-26.75,1.325195,1.07666,1.105469,0.1904297,-0.07958984,-0.1694336
6760,-46.125,-134.5,-8.5625,1.266602,0.9760742,1.001465,0.1904297,-0.07958984,-0.1694336
6762,-44.4375,-147.9375,6.5,1.219727,0.824707,0.9047852,0.1875,-0.07666016,-0.1738281
6763,-37.3125,-159.25,18.0625,1.169434,0.6577148,0.8237305,0.1835938,-0.07666016,-0.175293
6765,-25.5625,-169.625,26.125,1.134277,0.5336914,0.7700195,0.1835938,-0.07666016,-0.175293
6766,-10.875,-180,31.375,1.07959,0.3823242,0.7431641,0.1787109,-0.07519531,-0.1806641
6768,4.1875,-189.375,34.3125,1.052246,0.28125,0.7543945,0.1748047,-0.07666016,-0.1835938
6769,18.9375,-198.125,35.9375,1.025391,0.1918945,0.8393555,0.1748047,-0.07666016,-0.1835938
6771,31.8125,-206.9375,37.375,0.9824219,0.1376953,0.9511719,0.1708984,-0.07958984,-0.1889648
6772,40.25,-217,38.4375,0.9238281,0.1030273,1.070801,0.1645508,-0.07958984,-0.1904297
6774,45.625,-227.9375,40.0625,0.8925781,0.07568359,1.182617,0.1645508,-0.07958984,-0.1904297
6775,48.0625,-240.125,41.3125,0.8383789,0.04052734,1.282715,0.1567383,-0.08203125,-0.1928711
6777,47.5625,-252.4375,42.5625,0.7836914,-0.005371094,1.333008,0.1513672,-0.08447266,-0.1958008
6778,46,-264.8125,42.9375,0.7177734,-0.07519531,1.329102,0.1513672,-0.08447266,-0.1958008
6780,43.3125,-276.1875,42.6875,0.6630859,-0.1411133,1.313477,0.1450195,-0.0859375,-0.2011719
6781,40.6875,-285.6875,42.0625,0.6201172,-0.1992188,1.278809,0.1381836,-0.08740234,-0.2026367
6783,37.75,-294,39.5,0.565918,-0.269043,1.232422,0.1381836,-0.08740234,-0.2026367
6784,35.1875,-300.6875,36.3125,0.503418,-0.3388672,1.20166,0.1308594,-0.08886719,-0.2041016
6786,32.8125,-307.5625,31.6875,0.4526367,-0.3935547,1.19043,0.1240234,-0.09130859,-0.206543
6787,30,-313.125,27.0625,0.40625,-0.4360352,1.178711,0.1240234,-0.09130859,-0.206543
6789,26.6875,-317.3125,21.625,0.4023438,-0.4438477,1.213379,0.1176758,-0.09423828,-0.2080078
6790,22.4375,-320.0625,17.0625,0.3867188,-0.4438477,1.274902,0.1083984,-0.09521484,-0.2124023
6792,17.25,-321.875,13.3125,0.3554688,-0.4125977,1.359863,0.1083984,-0.09521484,-0.2124023
6793,10.4375,-325.3125,10.4375,0.2929688,-0.3935547,1.421387,0.1010742,-0.09423828,-0.2148438
6795,3.4375,-329.5625,7.4375,0.246582,-0.3779297,1.487305,0.09423828,-0.09423828,-0.2163086
6796,-3.1875,-333.8125,4.6875,0.2075195,-0.3662109,1.552734,0.09423828,-0.09423828,-0.2163086
6798,-8.125,-337.625,1.9375,0.1723633,-0.3662109,1.595215,0.08398438,-0.09423828,-0.2192383
6799,-11.25,-341.4375,-0.75,0.121582,-0.3583984,1.614258,0.07617188,-0.09423828,-0.2216797
6801,-11.5,-344.5,-3.3125,0.05175781,-0.3583984,1.637695,0.07617188,-0.09423828,-0.2216797
6802,-10.0625,-347.5625,-5.5,-0.006347656,-0.3388672,1.652832,0.06835938,-0.09521484,-0.2231445
6804,-7.4375,-350.125,-7.4375,-0.06835938,-0.2963867,1.683594,0.06054688,-0.09521484,-0.2246094
6805,-4.625,-351.8125,-8.1875,-0.1191406,-0.21875,1.726074,0.06054688,-0.09521484,-0.2246094
6807,-2,-353.8125,-7,-0.1621094,-0.1411133,1.772461,0.05175781,-0.09521484,-0.2246094
6808,-0.0625,-355.1875,-4.8125,-0.2006836,-0.06738281,1.826172,0.04248047,-0.09423828,-0.2260742
6810,1.8125,-357.125,-1.1875,-0.2202148,-0.009277344,1.880371,0.04248047,-0.09423828,-0.2260742
6811,2.9375,-358.875,3.1875,-0.2358398,0.01757813,1.937988,0.03613281,-0.09521484,-0.2246094
6813,2.875,-360.6875,7.4375,-0.2280273,0.06396484,1.976563,0.02685547,-0.09521484,-0.2260742
6814,2.625,-361.375,11.9375,-0.2124023,0.07568359,2.034668,0.02685547,-0.09521484,-0.2260742
6816,2.875,-362.3125,15.6875,-0.1967773,0.06787109,2.057617,0.02050781,-0.09667969,-0.2260742
6817,4.875,-363.375,19,-0.2006836,0.04833984,2.104004,0.01025391,-0.09667969,-0.2270508
6819,8.125,-364.375,21.1875,-0.2006836,0.02539063,2.157715,0.01025391,-0.09667969,-0.2270508
6820,12.875,-365.6875,22.25,-0.1855469,-0.009277344,2.223633,0.002441406,-0.09521484,-0.2260742
6822,18.3125,-367.125,22.75,-0.1816406,-0.03662109,2.312012,-0.004882813,-0.09667969,-0.2260742
6823,22.8125,-367.875,22.125,-0.1699219,-0.01318359,2.37793,-0.004882813,-0.09667969,-0.2260742
6825,26.0625,-367.9375,21.5625,-0.1582031,0.02148438,2.443359,-0.01513672,-0.09814453,-0.2246094
6826,28.375,-366,21.375,-0.1503906,0.08740234,2.524414,-0.02294922,-0.09814453,-0.2260742
6828,29.3125,-363.1875,21.625,-0.1777344,0.1416016,2.620605,-0.02294922,-0.09814453,-0.2260742
6829,29.0625,-360.4375,22.3125,-0.2319336,0.2036133,2.751465,-0.03222656,-0.09814453,-0.2216797
6831,28.1875,-359.0625,23.5,-0.3217773,0.246582,2.901855,-0.04003906,-0.09912109,-0.2231445
6832,27.3125,-358.9375,24.625,-0.3955078,0.265625,3.002441,-0.04003906,-0.09912109,-0.2231445
6834,27.8125,-360.8125,25.3125,-0.5356445,0.2231445,3.118164,-0.05029297,-0.09912109,-0.2202148
6835,30.375,-365.25,24.8125,-0.6953125,0.1572266,3.148926,-0.06054688,-0.1005859,-0.2192383
6837,36.125,-370.125,23.4375,-0.862793,0.07958984,3.118164,-0.06054688,-0.1005859,-0.2192383
6838,43.5625,-372.8125,21.6875,-0.9990234,0.005859375,3.017578,-0.06835938,-0.09912109,-0.2133789
6840,50.625,-372.5625,19.5625,-1.143066,-0.04003906,2.867188,-0.08154297,-0.1005859,-0.2109375
6842,56,-369.3125,18.75,-1.302734,-0.02880859,2.678223,-0.08154297,-0.1005859,-0.2109375
6844,57.625,-362.5,18.375,-1.442871,0.009765625,2.49707,-0.08544922,-0.1020508,-0.2080078
6845,54.125,-353,19.5,-1.575684,0.07568359,2.277344,-0.09814453,-0.1035156,-0.2050781
6847,46.375,-341.1875,21.625,-1.672852,0.1767578,2.10791,-0.09814453,-0.1035156,-0.2050781
6848,33.8125,-325.25,23.75,-1.77002,0.265625,1.949707,-0.1035156,-0.1020508,-0.199707
6850,20.8125,-308.625,25.1875,-1.867676,0.296875,1.86084,-0.1113281,-0.1044922,-0.1958008
6851,8.125,-291.125,25.6875,-1.976563,0.296875,1.749512,-0.1113281,-0.1044922,-0.1958008
6853,-2.0625,-274.25,24.125,-2.07373,0.28125,1.675781,-0.1162109,-0.1044922,-0.1904297
6854,-8.4375,-256.875,19.5625,-2.175293,0.2426758,1.629883,-0.1230469,-0.1020508,-0.1889648
6856,-10.75,-241.375,11.4375,-2.288086,0.1650391,1.610352,-0.1230469,-0.1020508,-0.1889648
6857,-9,-227.4375,0.0625,-2.408691,0.07568359,1.610352,-0.1293945,-0.1035156,-0.1835938
6859,-4,-214.5625,-15.25,-2.529297,-0.009277344,1.629883,-0.1318359,-0.1035156,-0.1821289
6860,2.5,-200.4375,-32.8125,-2.619141,-0.03662109,1.633789,-0.1318359,-0.1035156,-0.1821289
6862,11.75,-184.9375,-51.0625,-2.770996,-0.07128906,1.571777,-0.137207,-0.1035156,-0.1791992
6863,24.125,-168.0625,-68.5625,-2.950195,-0.07910156,1.502441,-0.1411133,-0.1044922,-0.175293
6865,38.5625,-148.9375,-84,-3.175781,-0.02880859,1.382813,-0.1411133,-0.1044922,-0.175293
6866,53.6875,-129.875,-93.25,-3.432617,0.07177734,1.240234,-0.1450195,-0.105957,-0.1723633
6868,67,-110.8125,-97.6875,-3.631348,0.2036133,1.101563,-0.1464844,-0.1088867,-0.1694336
6869,74.75,-92.0625,-91.875,-3.884277,0.3979492,0.8701172,-0.1464844,-0.1088867,-0.1694336
6871,76.5,-70.9375,-81.0625,-4.067383,0.5839844,0.6542969,-0.1450195,-0.112793,-0.1669922
6872,67.3125,-50.4375,-64.5,-4.18457,0.8515625,0.4267578,-0.1464844,-0.1137695,-0.1640625
6874,49.875,-28.9375,-43.5625,-4.230957,0.956543,0.253418,-0.1464844,-0.1137695,-0.1640625
6875,26.125,-5.8125,-20.5,-4.195801,0.9799805,0.1259766,-0.1450195,-0.1166992,-0.1640625
6877,-0.125,18.25,-0.9375,-4.036621,0.90625,0.08740234,-0.1474609,-0.1181641,-0.1655273
6878,-24.4375,44.375,13.875,-3.822266,0.7275391,0.1416016,-0.1474609,-0.1181641,-0.1655273
6880,-42,72.375,23.75,-3.573242,0.4907227,0.3037109,-0.1464844,-0.1166992,-0.1640625
6881,-50.4375,99.625,27.9375,-3.339355,0.296875,0.5385742,-0.1464844,-0.1166992,-0.1669922
6883,-52.6875,125.875,27.625,-3.152344,0.215332,0.7817383,-0.1464844,-0.1166992,-0.1669922
6884,-50.25,146.625,24.875,-3.039551,0.2075195,0.9936523,-0.1435547,-0.1137695,-0.1708984
6886,-44.125,161.3125,22.875,-2.895508,0.230957,1.274902,-0.1411133,-0.1137695,-0.1738281
6887,-34.75,240.3125,22.6875,-2.829102,0.6811523,1.440918,-0.1411133,-0.1137695,-0.1738281
6889,-52.4375,262.875,82.5,-2.657715,1.010742,-1.477051,-0.137207,-0.1113281,-0.175293
6890,-93.125,179.5,97.1875,-1.353516,1.616211,0.184082,-0.1333008,-0.1088867,-0.1806641
6892,-131.875,179.3125,108.875,-0.5083008,-0.1489258,-0.7910156,-0.1333008,-0.1088867,-0.1806641
6893,-43.9375,146.5625,116.1875,1.905273,-1.743652,-1.986328,-0.1293945,-0.105957,-0.1835938
6895,70.125,207.125,83,5.647461,-2.291016,-2.950195,-0.1293945,-0.1020508,-0.1860352
6896,122.75,572.375,43.1875,7.94873,-0.746582,0.6738281,-0.1293945,-0.1020508,-0.1860352
6898,79.75,879.1875,26.5,3.972656,0.6035156,3.310547,-0.121582,-0.1035156,-0.1904297
6899,50.1875,842.875,28.375,-3.05127,0.2583008,4.910645,-0.1035156,-0.1044922,-0.2011719
6901,49.3125,594.625,40.6875,-6.189941,-0.5795898,4.552246,-0.1035156,-0.1044922,-0.2011719
6902,79.3125,351.375,53.3125,-5.952148,-0.9443359,4.579102,-0.08789063,-0.1074219,-0.206543
6904,73,245.5,51.5,-3.428711,-0.6494141,3.665527,-0.08007813,-0.1074219,-0.2094727
6905,57.9375,229.4375,33.4375,-1.23291,-1.297363,2.994629,-0.08007813,-0.1074219,-0.2094727
6907,62.9375,233.5625,2.375,-0.06054688,-2.221191,2.732422,-0.07373047,-0.1098633,-0.2094727
6908,81.375,238.4375,-30.5,0.6630859,-2.294922,2.624512,-0.06835938,-0.1113281,-0.2124023
6910,95.5,252.375,-57,0.9667969,-1.643066,2.335449,-0.06835938,-0.1113281,-0.2124023
6911,102.25,268,-70.5625,0.7563477,-0.746582,1.811035,-0.06201172,-0.1137695,-0.2133789
6913,105.4375,276.4375,-73.0625,0.2661133,0.05615234,1.344238,-0.05273438,-0.1181641,-0.2163086
6914,105.5,275.0625,-69.4375,-0.2631836,0.7973633,1.032227,-0.05273438,-0.1181641,-0.2163086
6916,100.5625,258.5,-55.75,-0.6411133,1.414551,0.9165039,-0.04492188,-0.1206055,-0.2148438
6917,90.3125,239.1875,-37.625,-0.7421875,1.759766,0.8857422,-0.03857422,-0.1235352,-0.2163086
6919,74.9375,216.75,-10.9375,-0.590332,1.888184,0.8779297,-0.03857422,-0.1235352,-0.2163086
6920,75.5625,142.625,111.9375,1.916992,2.225586,1.675781,-0.03466797,-0.1259766,-0.2148438
6922,1.25,365.375,21.1875,5.833984,2.636719,7.58252,-0.03076172,-0.1274414,-0.2177734
6923,-34,483,-74.625,0.456543,-0.5253906,3.46875,-0.03076172,-0.1274414,-0.2177734
6925,20,303.4375,-23.4375,-4.651855,-2.077637,-0.2895508,-0.01904297,-0.1245117,-0.2177734
6926,48.25,121.25,-2.0625,-2.763184,-0.5058594,1.444824,-0.01123047,-0.1259766,-0.2163086
6928,43.25,143.5,-10.9375,0.2773438,0.4868164,3.831055,-0.01123047,-0.1259766,-0.2163086
6929,23,176.75,-14.1875,-0.01806641,0.9179688,1.602539,-0.01025391,-0.128418,-0.2148438
6931,8.5625,151.9375,-12.625,-0.3681641,0.4985352,0.2495117,-0.006347656,-0.128418,-0.2163086
6932,4.5,146.375,-15.8125,0.2348633,0.3320313,0.8896484,-0.006347656,-0.128418,-0.2163086
6934,-2.8125,165.125,-23.0625,0.40625,0.3007813,1.552734,-0.0009765625,-0.1298828,-0.2177734
6935,-6.375,179.1875,-24,0.04785156,0.1108398,1.352051,0.0009765625,-0.1298828,-0.2177734
6937,-4,159.3125,-22.375,-0.4775391,-0.06347656,1.005371,0.0009765625,-0.1298828,-0.2177734
6940,-0.125,136.875,-19,-0.5239258,-0.03271484,1.105469,0.006347656,-0.128418,-0.2192383
6942,-1.9375,125.0625,-17.625,-0.4345703,0.215332,1.34082,0.008789063,-0.1298828,-0.2163086
6943,-10.1875,115.6875,-17.625,-0.4189453,0.4057617,1.29834,0.008789063,-0.1298828,-0.2163086
6945,-18.1875,103.9375,-18.8125,-0.3720703,0.378418,1.155762,0.01025391,-0.128418,-0.2177734
6946,-23.9375,94.6875,-20.6875,-0.2709961,0.3007813,1.155762,0.01513672,-0.128418,-0.2177734
6948,-26.75,90.0625,-21.375,-0.2319336,0.1879883,1.205566,0.01513672,-0.128418,-0.2177734
6949,-27.6875,85.4375,-20.75,-0.2709961,0.1259766,1.197754,0.01806641,-0.128418,-0.2177734
6951,-28.1875,76.875,-19.3125,-0.3139648,0.1181641,1.213379,0.01904297,-0.128418,-0.2192383
6952,-27.75,68.1875,-18,-0.3295898,0.1030273,1.197754,0.01904297,-0.128418,-0.2192383
6954,-26.5625,59.1875,-17.0625,-0.3178711,0.06787109,1.197754,0.02197266,-0.1259766,-0.2177734
6955,-23.875,52.0625,-14.75,-0.2905273,0.04833984,1.174805,0.02441406,-0.1245117,-0.2177734
6957,-21.4375,45.8125,-13.125,-0.2358398,0.03662109,1.144043,0.02441406,-0.1245117,-0.2177734
6958,-19,41.125,-11.5625,-0.1855469,0.03320313,1.109375,0.02685547,-0.1259766,-0.2202148
6960,-16.3125,38.6875,-10.4375,-0.1425781,0.05224609,1.074707,0.02685547,-0.1235352,-0.2192383
6961,-14.6875,36.625,-9.6875,-0.09960938,0.05615234,1.040039,0.02685547,-0.1235352,-0.2192383
6963,-12.75,35.5,-8.5,-0.1113281,0.05615234,1.036133,0.02587891,-0.1235352,-0.2192383
6964,-11.625,33,-7.625,-0.1230469,0.06005859,1.02832,0.02832031,-0.1245117,-0.2192383
6966,-11.0625,30.1875,-6.75,-0.1386719,0.07177734,1.036133,0.02832031,-0.1245117,-0.2192383
6967,-10,27.4375,-6,-0.1386719,0.08349609,1.032227,0.02832031,-0.1245117,-0.2192383
6969,-10.125,25.1875,-5.125,-0.1308594,0.09521484,1.016602,0.02832031,-0.1235352,-0.2202148
6970,-10.4375,23.0625,-4.9375,-0.1230469,0.1069336,1.016602,0.02832031,-0.1235352,-0.2202148
6972,-11,21,-5.0625,-0.1113281,0.1069336,1.012695,0.03076172,-0.1235352,-0.2202148
6973,-11.625,20.5,-5.125,-0.08789063,0.1181641,1.016602,0.03222656,-0.1235352,-0.2192383
6975,-12.375,19.5,-5.25,-0.08398438,0.1181641,1.016602,0.03222656,-0.1235352,-0.2192383
6976,-12.75,18.875,-5.5,-0.09960938,0.1142578,1.036133,0.02929688,-0.1220703,-0.2202148
6978,-13.625,17.875,-5.875,-0.1074219,0.1181641,1.040039,0.03076172,-0.1206055,-0.2216797
6979,-14.375,16,-6.125,-0.1308594,0.1337891,1.047363,0.03076172,-0.1206055,-0.2216797
6981,-14.875,14.1875,-6.5625,-0.1269531,0.1220703,1.032227,0.03320313,-0.1235352,-0.2216797
6982,-15.3125,13.1875,-6.625,-0.1074219,0.1181641,1.024414,0.03222656,-0.1235352,-0.2177734
6984,-15.75,12.9375,-6.9375,-0.08789063,0.1030273,1.020508,0.03222656,-0.1235352,-0.2177734
6985,-15.8125,13.25,-7.375,-0.08007813,0.1069336,1.02832,0.03466797,-0.1206055,-0.2231445
6987,-16.75,12.6875,-7.4375,-0.1035156,0.1259766,1.024414,0.03320313,-0.1206055,-0.2202148
6988,-17.1875,11.9375,-8.125,-0.09570313,0.1220703,1.020508,0.03320313,-0.1206055,-0.2202148
6990,-18.875,12.75,-8.8125,-0.06445313,0.1416016,1.005371,0.03320313,-0.1220703,-0.2231445
6991,-20.125,13.6875,-9.75,-0.06054688,0.1337891,0.9858398,0.03320313,-0.1191406,-0.2216797
6993,-21.1875,14.875,-10.4375,-0.04492188,0.1181641,0.9819336,0.03320313,-0.1191406,-0.2216797
6994,-22.4375,16.125,-11.1875,-0.06054688,0.1220703,1.001465,0.03320313,-0.1191406,-0.2216797
6996,-23.1875,16.4375,-11.6875,-0.08007813,0.1030273,1.005371,0.03466797,-0.1191406,-0.2231445
6997,-23.5625,16.0625,-12.0625,-0.1113281,0.09912109,1.02832,0.03466797,-0.1191406,-0.2231445
6999,-24.125,14.875,-12.1875,-0.1386719,0.09912109,1.043945,0.03466797,-0.1191406,-0.2216797
7000,-23.8125,13.1875,-11.875,-0.1464844,0.07958984,1.036133,0.03466797,-0.1181641,-0.2231445
7002,-23.6875,12,-11.6875,-0.1074219,0.05615234,1.005371,0.03466797,-0.1181641,-0.2231445
7003,-22.9375,12.375,-11.25,-0.06445313,0.02148438,0.9897461,0.03710938,-0.1166992,-0.2231445
7005,-21.1875,14.25,-10.8125,-0.01806641,0.01757813,0.9550781,0.03466797,-0.1181641,-0.2231445
7006,-19.8125,17.5625,-9.9375,0.0009765625,0.009765625,0.9433594,0.03466797,-0.1181641,-0.2231445
7008,-18.125,21.125,-9.3125,0.0009765625,-0.001464844,0.9472656,0.03857422,-0.1152344,-0.2216797
7009,-16.3125,23.5,-8.9375,-0.03369141,0.005859375,0.9550781,0.03710938,-0.1152344,-0.2216797
7011,-14.875,25.1875,-8.25,-0.06054688,0.01367188,0.9707031,0.03710938,-0.1152344,-0.2216797
7012,-13.5625,25.375,-7.5625,-0.08789063,0.01367188,0.9780273,0.03857422,-0.1137695,-0.2216797
7014,-12.3125,24.3125,-7.0625,-0.1113281,0.009765625,0.9858398,0.03857422,-0.1137695,-0.2231445
7015,-11.0625,23.5,-6.625,-0.1152344,0.009765625,0.9628906,0.03857422,-0.1137695,-0.2231445
7017,-9.5,23.4375,-5.9375,-0.08789063,0.001953125,0.9511719,0.03857422,-0.112793,-0.2231445
7018,-7.9375,24.125,-5.3125,-0.08398438,-0.01708984,0.9741211,0.04003906,-0.1137695,-0.2231445
7020,-6.125,25,-4.625,-0.08789063,-0.01318359,0.9819336,0.04003906,-0.1137695,-0.2231445
7021,-4.6875,24.9375,-4.125,-0.1152344,0.001953125,0.9780273,0.04248047,-0.1137695,-0.2260742
7023,-3.5625,24.1875,-3.6875,-0.1230469,0.02539063,0.9819336,0.04248047,-0.1137695,-0.2231445
7024,-3,23.6875,-3.75,-0.1230469,0.02148438,0.9897461,0.04248047,-0.1137695,-0.2231445
7026,-1.5625,23.875,-3.125,-0.1035156,0.01367188,0.9780273,0.04492188,-0.1152344,-0.2246094
7027,-0.5,24.5,-2.9375,-0.09179688,0.01367188,0.9589844,0.04394531,-0.1152344,-0.2231445
7029,0.6875,25.8125,-2.75,-0.06835938,0.001953125,0.9355469,0.04394531,-0.1152344,-0.2231445
7030,1.4375,27.25,-2.8125,-0.06054688,0.01757813,0.9282227,0.04638672,-0.1137695,-0.2216797
7032,2.625,29.375,-2.5625,-0.05664063,0.01757813,0.9472656,0.04394531,-0.1166992,-0.2231445
7033,2.75,31.5625,-2.5625,-0.06835938,0.04052734,0.9550781,0.04394531,-0.1166992,-0.2231445
7035,3.125,32.75,-2.75,-0.09570313,0.04052734,0.9589844,0.04492188,-0.1152344,-0.2231445
7037,3.3125,32.6875,-2.6875,-0.1308594,0.02539063,0.9780273,0.04638672,-0.1137695,-0.2231445
7039,4.0625,32.5,-2.4375,-0.1582031,0.02539063,0.9897461,0.04638672,-0.1137695,-0.2231445
7040,4.75,32.125,-2.25,-0.1386719,0.02539063,0.9707031,0.04785156,-0.1166992,-0.2216797
7042,4.75,31.5625,-1.625,-0.1425781,0.04443359,0.9819336,0.04785156,-0.1166992,-0.2202148
7043,3.125,30.6875,-1.25,-0.1621094,0.06787109,1.008789,0.04785156,-0.1166992,-0.2202148
7045,3.8125,27.9375,-0.3125,-0.2241211,0.06787109,1.08252,0.04785156,-0.1166992,-0.2231445
7046,1.75,23.9375,-0.375,-0.2358398,0.09521484,1.036133,0.04785156,-0.1166992,-0.2216797
7048,0.625,22,-0.3125,-0.1464844,0.05224609,0.9628906,0.04785156,-0.1166992,-0.2216797
7049,0.3125,22.4375,-0.125,-0.1269531,0.06787109,1.012695,0.05029297,-0.1152344,-0.2216797
7051,-1.125,23.5,-0.5,-0.1347656,0.1142578,1.005371,0.05029297,-0.1166992,-0.2231445
7052,-2.375,22.25,-0.625,-0.1777344,0.09130859,1.016602,0.05029297,-0.1166992,-0.2231445
7054,-3.4375,21.6875,-1.625,-0.1347656,0.09130859,0.9897461,0.05175781,-0.1152344,-0.2231445
7055,-3.75,20.3125,-2,-0.1699219,0.1030273,1.024414,0.05029297,-0.1152344,-0.2202148
7057,-5.3125,19.875,-2.8125,-0.1582031,0.09912109,1.020508,0.05029297,-0.1152344,-0.2202148
