Using settings file RTIMULib.ini
IMU Name: L3GD20 + LSM303DLHC
IMU Init Succeeded
Recommended Poll Interval: 4mS

Time, gyroX, gyroY, gyroZ, accelX, accelY, accelZ, magX, magY, magZ, phi, theta, psi
149391603.796023, 0.022723, 0.001427, -0.019135, 0.014889, 0.000000, 0.966453, -0.109450, 19.653238, 58.070194, 0.006050, -0.005206, -1.637712

149391603.797046, 0.010584, 0.007377, -0.036074, 0.029778, 0.000000, 0.982041, -0.139063, 19.630217, 58.044384, 0.006030, -0.005630, -1.638664

149391603.798086, 0.001092, 0.012604, -0.038903, 0.029778, 0.000000, 0.982041, -0.162753, 19.611799, 58.023735, 0.005915, -0.005991, -1.639657

149391603.799109, 0.003461, 0.015328, -0.056921, -0.000000, 0.015516, 0.997629, -0.181705, 19.597065, 58.007217, 0.006143, -0.005709, -1.639045

149391603.800153, 0.001893, 0.028461, -0.058114, -0.000000, 0.015516, 0.997629, -0.073648, 19.666910, 58.063972, 0.006350, -0.005294, -1.638352

149391603.801195, -0.008014, 0.035038, -0.027589, -0.000000, 0.000000, 0.982041, 0.012797, 19.722786, 58.109379, 0.006139, -0.004833, -1.637267

149391603.802213, -0.011134, 0.033702, 0.001397, -0.000000, 0.000000, 0.982041, 0.081953, 19.767487, 58.145702, 0.005902, -0.004404, -1.635839

149391603.803242, -0.024953, 0.030899, 0.021700, -0.000000, 0.000000, 0.966453, 0.137278, 19.803247, 58.174763, 0.005529, -0.004010, -1.634178

149391603.804244, -0.035491, 0.023970, 0.032007, -0.000000, 0.000000, 0.966453, 0.078856, 19.729815, 58.151363, 0.005066, -0.003699, -1.632515

149391603.805282, -0.034744, 0.016887, 0.025652, 0.014889, 0.000000, 0.982041, 0.032119, 19.671068, 58.132645, 0.004613, -0.003759, -1.631882

149391603.806309, -0.024444, -0.001707, 0.009265, 0.014889, 0.000000, 0.982041, -0.005271, 19.624071, 58.117668, 0.004276, -0.004005, -1.631471

149391603.807355, -0.030806, -0.026489, 0.002193, 0.014889, 0.015516, 0.950865, -0.055719, 19.647699, 58.105686, 0.004202, -0.004508, -1.631271

149391603.808392, -0.028962, -0.019652, 0.005735, 0.014889, 0.015516, 0.950865, -0.096078, 19.666601, 58.096100, 0.004150, -0.004930, -1.631082

149391603.809424, -0.024764, 0.011858, 0.013388, 0.014889, 0.015516, 0.950865, -0.128365, 19.681723, 58.088432, 0.004142, -0.005025, -1.630851

149391603.810458, -0.032316, 0.038220, 0.026861, 0.014889, 0.015516, 0.966453, -0.051513, 19.714228, 58.152271, 0.004053, -0.004845, -1.630388

149391603.811460, -0.027150, 0.022166, 0.019119, 0.014889, 0.015516, 0.966453, 0.009969, 19.740232, 58.203342, 0.004026, -0.004838, -1.629954

149391603.812501, -0.008041, -0.023151, -0.003410, 0.029778, 0.015516, 0.982041, 0.059155, 19.761036, 58.244198, 0.004172, -0.005587, -1.630619

149391603.813569, 0.020235, -0.060637, -0.031743, 0.029778, 0.015516, 0.982041, 0.057430, 19.757271, 58.253559, 0.004611, -0.006717, -1.631573

149391603.814543, 0.016221, -0.059959, -0.028085, 0.014889, 0.015516, 0.997629, 0.056051, 19.754259, 58.261047, 0.004988, -0.007451, -1.631495

149391603.815579, -0.014918, -0.023713, 0.012872, 0.014889, 0.015516, 0.997629, 0.054947, 19.751848, 58.267036, 0.005048, -0.007840, -1.631020

149391603.816627, -0.051381, 0.027617, 0.029046, 0.029778, 0.015516, 0.982041, 0.054064, 19.749920, 58.271828, 0.004726, -0.008011, -1.631336

149391603.817669, -0.053888, 0.065308, 0.014680, 0.029778, 0.015516, 0.982041, -0.008251, 19.748377, 58.205688, 0.004388, -0.007794, -1.631857

149391603.818678, -0.050062, 0.073202, -0.004466, -0.000000, 0.000000, 0.982041, -0.058103, 19.747143, 58.152779, 0.003802, -0.006917, -1.630736

149391603.819729, -0.034357, 0.063887, 0.005495, -0.000000, 0.000000, 0.982041, -0.097985, 19.746157, 58.110451, 0.003368, -0.006122, -1.629577

149391603.820754, 0.005044, 0.057778, -0.010387, 0.029778, 0.000000, 1.028805, -0.027209, 19.724958, 58.216534, 0.003346, -0.005997, -1.630235

149391603.821767, 0.078791, 0.068821, -0.079238, 0.029778, 0.000000, 1.028805, 0.029412, 19.708000, 58.301399, 0.004060, -0.005769, -1.631509

149391603.822805, 0.030533, 0.063934, -0.019679, -0.000000, -0.015483, 0.935277, 0.074709, 19.694433, 58.369289, 0.003956, -0.005015, -1.630419

149391603.823835, -0.089113, 0.058701, 0.138310, -0.000000, -0.015483, 0.935277, 0.069874, 19.601948, 58.353630, 0.002637, -0.004339, -1.627759

149391603.824880, -0.053683, 0.032128, 0.089135, 0.014889, 0.046549, 0.982041, 0.066006, 19.527960, 58.341103, 0.002979, -0.004225, -1.626693

149391603.825924, 0.054490, 0.015904, -0.087060, 0.014889, 0.046549, 0.982041, 0.062911, 19.468769, 58.331081, 0.004429, -0.004275, -1.627459

149391603.826937, -0.006756, -0.006856, -0.081639, 0.014889, 0.000000, 0.982041, 0.060435, 19.421415, 58.323067, 0.004278, -0.004558, -1.627985

149391603.827961, 0.001160, -0.050665, -0.029688, 0.014889, 0.000000, 0.982041, 0.058455, 19.424349, 58.270004, 0.004207, -0.005278, -1.627990

149391603.829010, 0.004126, -0.057074, 0.019077, -0.000000, 0.000000, 0.982041, 0.056871, 19.426697, 58.227554, 0.004161, -0.005762, -1.626594

149391603.830003, -0.000745, -0.000557, 0.038409, -0.000000, 0.000000, 0.982041, 0.055603, 19.428574, 58.193596, 0.004065, -0.005656, -1.625047

149391603.831073, 0.012694, 0.074274, 0.023443, 0.074444, 0.031033, 0.982041, 0.075125, 19.450483, 58.236401, 0.004614, -0.006324, -1.628558

149391603.832071, 0.045616, 0.126531, -0.019509, 0.074444, 0.031033, 0.982041, 0.090743, 19.468012, 58.270645, 0.005472, -0.006516, -1.632414

149391603.833108, 0.072188, 0.125309, -0.048220, 0.029778, 0.031033, 1.013217, 0.103237, 19.482035, 58.298038, 0.006704, -0.005703, -1.633492

149391603.834138, 0.089506, 0.088286, -0.037337, 0.029778, 0.031033, 1.013217, 0.051624, 19.534069, 58.273308, 0.008080, -0.005289, -1.634487

149391603.835174, 0.073568, 0.072075, 0.012186, -0.000000, 0.015516, 0.997629, 0.010333, 19.575697, 58.253521, 0.008973, -0.004449, -1.633072

149391603.836186, 0.022086, 0.047833, 0.051996, -0.000000, 0.015516, 0.997629, -0.022700, 19.608999, 58.237694, 0.009319, -0.003886, -1.631331

149391603.837219, 0.000392, 0.010647, -0.014879, -0.000000, 0.015516, 0.997629, -0.069662, 19.533600, 58.248356, 0.009446, -0.003696, -1.630345

149391603.838273, -0.019948, 0.033745, -0.033403, 0.029778, 0.000000, 0.982041, -0.107232, 19.473280, 58.256886, 0.009043, -0.003873, -1.631416

149391603.839280, -0.032685, 0.069214, -0.029710, 0.029778, 0.000000, 0.982041, -0.137288, 19.425024, 58.263710, 0.008531, -0.003713, -1.632446

149391603.840308, -0.001836, 0.089373, -0.072776, 0.029778, 0.015516, 1.028805, -0.161333, 19.386419, 58.269169, 0.008636, -0.003313, -1.633935

