1189817.55951, 3,  -0.135,  0.186,-12.948, 4,   0.002,  0.001, -0.001, 5,  28.726,-35.022, 62.959, 82,   0.029,  0.102, -0.051, 83,  -0.140,  0.046, -9.806
1189817.57965, 3,  -0.142,  0.168,-12.930, 4,   0.002,  0.001, -0.000, 5,  29.108,-35.619, 63.235, 82,   0.049,  0.125, -0.095, 83,  -0.138,  0.049, -9.806
1189817.59979, 3,  -0.181,  0.202,-12.963, 4,   0.002,  0.001,  0.000, 5,  28.978,-35.619, 63.361, 82,   0.036,  0.096, -0.065, 83,  -0.137,  0.051, -9.806
1189817.61994, 3,  -0.183,  0.159,-12.921, 4,   0.003,  0.001,  0.000, 5,  28.859,-34.068, 63.011, 82,  -0.005,  0.135, -0.104, 83,  -0.137,  0.054, -9.806
1189817.64008, 3,  -0.196,  0.180,-12.904, 4,   0.002,  0.001, -0.001, 5,  28.348,-33.371, 62.631, 82,  -0.003,  0.083, -0.052, 83,  -0.137,  0.056, -9.806
1189817.66022, 3,  -0.160,  0.180,-12.907, 4,   0.003,  0.002, -0.001, 5,  28.114,-33.371, 62.517, 82,   0.025,  0.100, -0.040, 83,  -0.136,  0.060, -9.806
1189817.68036, 3,  -0.152,  0.176,-12.921, 4,   0.002,  0.002, -0.002, 5,  27.473,-34.779, 63.892, 82,   0.026,  0.093, -0.055, 83,  -0.135,  0.062, -9.806
1189817.70050, 3,  -0.206,  0.165,-12.924, 4,   0.001,  0.002, -0.001, 5,  28.009,-34.259, 63.631
1189817.72064, 3,  -0.228,  0.127,-12.955, 4,   0.003,  0.001, -0.001, 5,  29.211,-33.759, 63.232, 82,  -0.048,  0.042, -0.081, 83,  -0.137,  0.065, -9.805
1189817.74079, 3,  -0.185,  0.143,-12.903, 4,   0.003,  0.001, -0.002, 5,  28.845,-34.630, 62.556, 82,  -0.005,  0.055, -0.028, 83,  -0.137,  0.066, -9.805
1189817.76093, 3,  -0.199,  0.199,-12.924, 4,   0.002,  0.002, -0.001, 5,  28.633,-34.927, 62.347, 82,  -0.019,  0.109, -0.048, 83,  -0.137,  0.068, -9.805
1189817.78107, 3,  -0.195,  0.207,-12.928, 4,   0.001,  0.003, -0.001, 5,  27.928,-35.069, 63.312, 82,  -0.015,  0.115, -0.051, 83,  -0.137,  0.071, -9.805
1189817.80121, 3,  -0.195,  0.186,-12.919, 4,   0.001,  0.002, -0.001, 5,  28.891,-34.538, 62.708, 82,  -0.017,  0.088, -0.037, 83,  -0.137,  0.073, -9.805
1189817.82135, 3,  -0.169,  0.200,-12.942, 4,   0.002,  0.003, -0.001, 5,  29.150,-34.409, 62.517, 82,   0.008,  0.102, -0.059, 83,  -0.136,  0.075, -9.805
1189817.84149, 3,  -0.153,  0.188,-12.946, 4,   0.002,  0.002, -0.002, 5,  27.650,-34.711, 63.690, 82,   0.026,  0.087, -0.069, 83,  -0.135,  0.077, -9.805
1189817.86164, 3,  -0.164,  0.182,-12.882, 4,   0.002,  0.001, -0.001, 5,  27.873,-34.604, 63.132, 82,   0.013,  0.078,  0.003, 83,  -0.134,  0.079, -9.805
1189817.88178, 3,  -0.187,  0.155,-12.937, 4,   0.001, -0.000, -0.003, 5,  27.940,-34.581, 63.023, 82,  -0.013,  0.044, -0.053, 83,  -0.135,  0.080, -9.805
1189817.90192, 3,  -0.171,  0.192,-12.919, 4,   0.003,  0.001, -0.001, 5,  27.783,-35.683, 64.711, 82,   0.006,  0.091, -0.039, 83,  -0.135,  0.082, -9.805
1189817.92206, 3,  -0.170,  0.162,-12.886, 4,   0.002,  0.001, -0.000, 5,  28.535,-35.025, 63.831, 82,   0.006,  0.047,  0.013, 83,  -0.134,  0.083, -9.805
1189817.94220, 3,  -0.169,  0.193,-12.943, 4,   0.002,  0.001, -0.001, 5,  28.633,-34.927, 63.698, 82,  -0.007,  0.076, -0.043, 83,  -0.134,  0.086, -9.805
1189817.96234, 3,  -0.183,  0.194,-12.937, 4,   0.002,  0.001, -0.000, 5,  28.969,-33.577, 64.029
1189817.98248, 3,  -0.187,  0.197,-12.930, 4,   0.002, -0.000, -0.002, 5,  29.301,-35.161, 63.721, 82,  -0.006,  0.097, -0.058, 83,  -0.134,  0.088, -9.805
1189818.00263, 3,  -0.212,  0.139,-12.885, 4,   0.002, -0.000, -0.002, 5,  29.324,-35.272, 63.698, 82,  -0.024,  0.025,  0.034, 83,  -0.135,  0.089, -9.805
1189818.02277, 3,  -0.236,  0.135,-12.969, 82,  -0.065,  0.013, -0.080, 83,  -0.136,  0.088, -9.805
1189818.04291, 3,  -0.196,  0.170,-12.951, 4,   0.002,  0.003, -0.001, 5,  27.780,-34.084, 63.867, 82,  -0.029,  0.034, -0.059, 83,  -0.137,  0.089, -9.805
1189818.06305, 3,  -0.160,  0.211,-12.959, 82,   0.017,  0.102, -0.041, 83,  -0.136,  0.091, -9.805
1189818.08319, 3,  -0.171,  0.182,-12.973, 4,   0.003,  0.001, -0.001, 5,  27.838,-34.116, 63.858, 82,   0.021,  0.063, -0.106, 83,  -0.135,  0.092, -9.805
1189818.10333, 3,  -0.211,  0.186,-12.890, 4,   0.001,  0.001, -0.001, 5,  28.917,-34.886, 63.673, 82,  -0.026,  0.054,  0.008, 83,  -0.136,  0.094, -9.805
1189818.12348, 3,  -0.228,  0.192,-12.887, 4,   0.001,  0.001, -0.002, 5,  27.768,-34.064, 63.191, 82,  -0.045,  0.078,  0.017, 83,  -0.137,  0.095, -9.805
1189818.14362, 3,  -0.227,  0.172,-12.908, 4,   0.004, -0.000, -0.001, 5,  27.710,-34.007, 63.136, 82,  -0.051,  0.044,  0.007, 83,  -0.138,  0.096, -9.805
1189818.16376, 3,  -0.197,  0.173,-12.950, 4,   0.001,  0.001, -0.001, 5,  27.213,-33.406, 62.584, 82,  -0.033,  0.047, -0.035, 83,  -0.139,  0.097, -9.805
1189818.18390, 3,  -0.163,  0.179,-12.964, 4,   0.002,  0.001, -0.000, 5,  28.459,-33.717, 63.191, 82,   0.018,  0.041, -0.071, 83,  -0.138,  0.098, -9.805
1189818.20404, 3,  -0.151,  0.190,-12.940, 4,   0.002,  0.001, -0.001, 5,  28.551,-33.856, 63.191, 82,   0.020,  0.063, -0.043, 83,  -0.138,  0.099, -9.805
1189818.22418, 3,  -0.162,  0.171,-12.925, 4,   0.002,  0.001, -0.001, 5,  29.099,-34.653, 63.142, 82,   0.044,  0.053, -0.021, 83,  -0.136,  0.100, -9.805
1189818.24433, 3,  -0.177,  0.157,-12.905, 4,   0.003,  0.000, -0.002, 5,  28.806,-34.064, 62.854, 82,  -0.028,  0.017, -0.015, 83,  -0.137,  0.100, -9.805
1189818.26447, 3,  -0.160,  0.187,-12.901, 4,   0.002, -0.001,  0.001, 5,  28.741,-34.383, 63.042, 82,   0.044,  0.035,  0.022, 83,  -0.136,  0.100, -9.805
1189818.28461, 3,  -0.180,  0.182,-12.909, 4,   0.001,  0.002, -0.000, 5,  28.459,-35.577, 63.799, 82,  -0.013,  0.076, -0.016, 83,  -0.136,  0.102, -9.805
1189818.30475, 3,  -0.176,  0.156,-12.910, 4,   0.001,  0.001, -0.001, 5,  28.459,-34.755, 63.530, 82,   0.012,  0.014,  0.013, 83,  -0.135,  0.102, -9.805
1189818.32489, 3,  -0.200,  0.171,-12.920, 4,   0.001,  0.003,  0.000, 5,  28.323,-34.621, 64.014, 82,  -0.012,  0.032, -0.027, 83,  -0.135,  0.103, -9.805
1189818.34503, 3,  -0.190,  0.163,-12.897, 4,   0.001,  0.003, -0.000, 5,  27.992,-34.711, 64.410, 82,  -0.038,  0.040,  0.006, 83,  -0.135,  0.104, -9.805
1189818.36518, 3,  -0.167,  0.172,-12.891, 4,   0.003,  0.002, -0.001, 5,  28.114,-35.791, 62.180, 82,   0.011,  0.012,  0.013, 83,  -0.135,  0.104, -9.805
1189818.38532, 3,  -0.180,  0.181,-12.919, 4,   0.002,  0.000, -0.001, 5,  28.265,-35.437, 62.427, 82,   0.009,  0.053,  0.017, 83,  -0.135,  0.105, -9.805
1189818.40546, 3,  -0.177,  0.180,-12.948, 4,   0.002,  0.001, -0.000, 5,  28.436,-34.680, 63.216, 82,  -0.013,  0.034, -0.036, 83,  -0.135,  0.105, -9.805
1189818.42560, 3,  -0.177,  0.189,-12.954, 4,   0.003,  0.003, -0.001, 5,  27.940,-34.927, 63.698, 82,   0.015,  0.049, -0.044, 83,  -0.134,  0.106, -9.805
1189818.44574, 3,  -0.202,  0.190,-12.941, 4,   0.001, -0.000, -0.002, 5,  28.056,-34.694, 63.927, 82,  -0.020,  0.048, -0.045, 83,  -0.134,  0.107, -9.805
1189818.46588, 3,  -0.206,  0.194,-12.955, 4,   0.001,  0.001, -0.001, 5,  28.171,-34.814, 63.811, 82,  -0.029,  0.049, -0.021, 83,  -0.135,  0.108, -9.805
1189818.48602, 3,  -0.180,  0.169,-12.941, 4,   0.002,  0.003, -0.001, 5,  27.940,-35.965, 62.686, 82,  -0.029,  0.052, -0.057, 83,  -0.135,  0.109, -9.805
1189818.50617, 3,  -0.165,  0.182,-12.924, 4,   0.002,  0.001, -0.001, 5,  27.812,-35.582, 62.811, 82,   0.013,  0.010, -0.011, 83,  -0.134,  0.109, -9.805
1189818.52631, 3,  -0.169,  0.208,-12.933, 4,   0.002, -0.000, -0.001, 5,  27.394,-34.995, 63.220, 82,   0.011,  0.058, -0.011, 83,  -0.134,  0.110, -9.805
1189818.54645, 3,  -0.188,  0.212,-12.964, 4,   0.002, -0.001, -0.001, 5,  27.077,-35.100, 63.530, 82,   0.006,  0.064, -0.024, 83,  -0.134,  0.111, -9.805
1189818.56659, 3,  -0.189,  0.184,-12.940, 4,   0.002,  0.001, -0.002, 5,  27.586,-35.904, 63.460, 82,  -0.020,  0.065, -0.060, 83,  -0.134,  0.112, -9.805
1189818.58673, 3,  -0.198,  0.181,-12.887, 4,   0.003,  0.002, -0.002, 5,  28.799,-35.609, 63.289, 82,  -0.008,  0.024, -0.008, 83,  -0.134,  0.113, -9.805
1189818.60687, 3,  -0.206,  0.196,-12.925, 4,   0.002,  0.001, -0.000, 5,  29.497,-33.717, 63.191, 82,  -0.028,  0.053, -0.041, 83,  -0.135,  0.114, -9.805
1189818.62702, 3,  -0.195,  0.215,-12.923, 4,   0.001,  0.001,  0.000, 5,  28.067,-33.801, 63.768
1189818.64716, 3,  -0.195,  0.200,-12.895, 4,   0.002,  0.001, -0.001, 5,  26.976,-35.147, 63.965, 82,  -0.011,  0.068,  0.009, 83,  -0.136,  0.116, -9.805
1189818.66730, 3,  -0.208,  0.175,-12.889, 4,   0.002,  0.001, -0.002, 5,  27.423,-36.482, 63.530, 82,  -0.018,  0.041,  0.025, 83,  -0.136,  0.116, -9.805
1189818.68744, 3,  -0.190,  0.166,-12.890, 4,   0.002,  0.001, -0.002, 5,  27.960,-35.945, 63.354, 82,  -0.031,  0.017,  0.026, 83,  -0.137,  0.116, -9.805
1189818.70758, 3,  -0.141,  0.177,-12.910, 4,   0.001,  0.002, -0.001, 5,  28.014,-35.002, 62.932, 82,  -0.006,  0.012,  0.023, 83,  -0.136,  0.116, -9.805
1189818.72772, 3,  -0.164,  0.193,-12.913, 4,   0.001,  0.002, -0.002, 5,  27.596,-34.581, 62.686, 82,   0.047,  0.025, -0.001, 83,  -0.135,  0.117, -9.805
1189818.74787, 3,  -0.189,  0.184,-12.967, 4,   0.001,  0.002, -0.002, 5,  27.895,-34.682, 62.979, 82,   0.004,  0.041,  0.001, 83,  -0.134,  0.118, -9.805
1189818.76801, 3,  -0.165,  0.207,-12.942, 4,   0.001,  0.002, -0.002, 5,  29.190,-33.875, 63.863, 82,  -0.015,  0.026, -0.063, 83,  -0.134,  0.118, -9.805
1189818.78815, 3,  -0.225,  0.159,-12.975, 4,   0.000,  0.002, -0.002, 5,  30.016,-33.199, 64.374, 82,   0.015,  0.053, -0.020, 83,  -0.133,  0.120, -9.805
1189818.80829, 3,  -0.191,  0.180,-12.929, 4,   0.002,  0.002, -0.001, 5,  29.692,-34.380, 63.640, 82,  -0.058, -0.006, -0.063, 83,  -0.134,  0.119, -9.805
1189818.82843, 3,  -0.183,  0.190,-12.878, 4,   0.002,  0.002, -0.000, 5,  28.748,-34.140, 63.713, 82,  -0.008,  0.027, -0.003, 83,  -0.134,  0.119, -9.805
1189818.84857, 3,  -0.163,  0.209,-12.934, 4,   0.003,  0.001, -0.001, 5,  28.287,-33.545, 64.035, 82,  -0.006,  0.033,  0.048, 83,  -0.134,  0.120, -9.805
1189818.86872, 3,  -0.167,  0.192,-12.933, 4,   0.002, -0.000, -0.001, 5,  27.367,-33.086, 63.588, 82,   0.015,  0.051, -0.023, 83,  -0.134,  0.121, -9.805
1189818.88886, 3,  -0.204,  0.198,-12.909, 4,   0.000,  0.001, -0.002, 5,  27.724,-34.142, 63.477, 82,   0.008,  0.029, -0.013, 83,  -0.134,  0.121, -9.805
1189818.90900, 3,  -0.200,  0.166,-12.868, 4,   0.002,  0.000, -0.003, 5,  28.114,-34.755, 63.530, 82,  -0.030,  0.038,  0.011, 83,  -0.134,  0.122, -9.805
1189818.92914, 3,  -0.216,  0.178,-12.968, 4,   0.001,  0.000, -0.002, 5,  27.361,-34.254, 62.796, 82,  -0.022,  0.005,  0.049, 83,  -0.135,  0.122, -9.805
1189818.94928, 3,  -0.178,  0.156,-12.906, 4,   0.003,  0.001, -0.001, 5,  28.442,-35.182, 62.881, 82,  -0.040,  0.019, -0.063, 83,  -0.136,  0.122, -9.805
1189818.96942, 3,  -0.199,  0.153,-12.962, 4,   0.002,  0.002, -0.001, 5,  29.111,-35.217, 62.892, 82,  -0.021, -0.005, -0.043, 83,  -0.135,  0.120, -9.805
1189818.98956, 3,  -0.189,  0.163,-12.940, 4,   0.003,  0.001, -0.000, 5,  28.374,-34.842, 62.097, 82,  -0.011,  0.005, -0.020, 83,  -0.135,  0.120, -9.805
1189819.00971, 3,  -0.157,  0.175,-12.882, 4,   0.003,  0.001,  0.000, 5,  28.114,-34.755, 61.842, 82,  -0.000,  0.026, -0.037, 83,  -0.135,  0.120, -9.805
1189819.02985, 3,  -0.176,  0.183,-12.951
1189819.04999, 3,  -0.131,  0.167,-12.930, 4,   0.002,  0.002, -0.002, 5,  27.904,-35.237, 63.731, 82,   0.047,  0.005, -0.011, 83,  -0.133,  0.120, -9.805
1189819.07013, 3,  -0.176,  0.218,-12.909, 4,   0.001,  0.002, -0.001, 5,  27.768,-35.100, 63.530, 82,  -0.001,  0.061,  0.006, 83,  -0.133,  0.121, -9.805
1189819.09027, 3,  -0.183,  0.193,-12.855, 4,   0.003,  0.003, -0.001, 5,  28.212,-34.656, 63.097, 82,  -0.010,  0.038,  0.068, 83,  -0.133,  0.122, -9.805
1189819.11041, 3,  -0.173,  0.148,-12.895, 4,   0.001, -0.001, -0.001, 5,  28.583,-34.286, 64.468, 82,   0.006, -0.013,  0.022, 83,  -0.132,  0.121, -9.805
1189819.13056, 3,  -0.202,  0.166,-12.895, 4,   0.003,  0.001, -0.001, 5,  28.633,-34.236, 64.711, 82,  -0.029,  0.004,  0.023, 83,  -0.133,  0.121, -9.805
1189819.15070, 3,  -0.190,  0.188,-12.916, 4,   0.003,  0.002, -0.002, 5,  28.944,-35.176, 64.099, 82,  -0.014,  0.025,  0.009, 83,  -0.133,  0.121, -9.805
1189819.17084, 3,  -0.192,  0.208,-12.965, 4,   0.002,  0.001, -0.001, 5,  28.197,-33.556, 62.968, 82,  -0.019,  0.052, -0.056, 83,  -0.133,  0.122, -9.805
1189819.19098, 3,  -0.183,  0.179,-12.916, 4,   0.001,  0.001, -0.001, 5,  28.114,-33.371, 62.854, 82,  -0.007, -0.018,  0.020, 83,  -0.133,  0.121, -9.805
1189819.21112, 3,  -0.183,  0.144,-12.900, 4,   0.003,  0.003, -0.002, 5,  28.453,-34.731, 63.850
1189819.23126, 3,  -0.186,  0.174,-12.918, 4,   0.002,  0.001, -0.001, 5,  29.425,-35.721, 64.810, 82,  -0.007,  0.013, -0.004, 83,  -0.133,  0.121, -9.805
1189819.25141, 3,  -0.196,  0.178,-12.913, 4,   0.003,  0.002, -0.001, 5,  29.497,-35.791, 64.879, 82,  -0.021,  0.022,  0.015, 83,  -0.133,  0.121, -9.805
1189819.27155, 3,  -0.193,  0.167,-12.943, 82,  -0.016,  0.003, -0.030, 83,  -0.134,  0.121, -9.805
1189819.29169, 3,  -0.194,  0.176,-12.938, 4,   0.003,  0.001, -0.001, 5,  27.612,-33.936, 63.672, 82,  -0.020,  0.020, -0.010, 83,  -0.134,  0.121, -9.805
1189819.31183, 3,  -0.188,  0.164,-12.949, 82,  -0.008,  0.006, -0.042, 83,  -0.134,  0.121, -9.805
1189819.33197, 3,  -0.188,  0.166,-12.922, 4,   0.001, -0.000, -0.001, 5,  27.606,-33.926, 63.722, 82,  -0.017,  0.001,  0.003, 83,  -0.134,  0.121, -9.805
1189819.35211, 3,  -0.170,  0.182,-12.938, 4,   0.003,  0.003, -0.001, 5,  27.989,-34.935, 64.340, 82,   0.006,  0.020, -0.013, 83,  -0.134,  0.121, -9.805
1189819.37226, 3,  -0.168,  0.180,-12.946, 4,   0.001, -0.000, -0.002, 5,  29.150,-35.100, 63.530, 82,   0.010,  0.029, -0.029, 83,  -0.134,  0.121, -9.805
1189819.39240, 3,  -0.172,  0.155,-12.922, 4,   0.002,  0.001, -0.001, 5,  28.998,-35.152, 63.547, 82,   0.005,  0.001, -0.014, 83,  -0.133,  0.121, -9.805
1189819.41254, 3,  -0.181,  0.171,-12.905, 4,   0.003,  0.002, -0.002, 5,  27.548,-35.451, 63.625, 82,   0.002, -0.015,  0.028, 83,  -0.133,  0.120, -9.805
1189819.43268, 3,  -0.190,  0.210,-12.923, 4,   0.002, -0.000, -0.001, 5,  27.077,-33.717, 62.854, 82,  -0.019,  0.060, -0.005, 83,  -0.133,  0.121, -9.805
1189819.45282, 3,  -0.173,  0.191,-12.908, 4,   0.002,  0.003, -0.002, 5,  27.275,-33.873, 62.833, 82,  -0.005,  0.031,  0.004, 83,  -0.133,  0.122, -9.805
1189819.47296, 3,  -0.175,  0.182,-12.936, 4,   0.002,  0.002, -0.001, 5,  28.690,-34.927, 62.912, 82,   0.018,  0.028,  0.034, 83,  -0.132,  0.122, -9.805
1189819.49310, 3,  -0.193,  0.173,-12.979, 4,   0.003,  0.002,  0.002, 5,  28.978,-34.927, 64.035, 82,  -0.027,  0.012, -0.087, 83,  -0.133,  0.122, -9.805
1189819.51325, 3,  -0.170,  0.186,-12.925, 4,   0.001,  0.002,  0.001, 5,  28.860,-34.987, 63.979, 82,  -0.006,  0.014, -0.013, 83,  -0.133,  0.122, -9.805
1189819.53339, 3,  -0.162,  0.202,-12.920, 4,   0.003, -0.000, -0.001, 5,  28.386,-35.106, 63.600, 82,  -0.004,  0.038, -0.022, 83,  -0.132,  0.123, -9.805
1189819.55353, 3,  -0.177,  0.193,-12.940, 4,   0.002,  0.001, -0.003, 5,  28.806,-34.409, 63.191
1189819.57367, 3,  -0.170,  0.152,-12.920, 4,   0.001,  0.002, -0.002, 5,  28.595,-34.451, 63.232, 82,  -0.002,  0.017, -0.007, 83,  -0.131,  0.123, -9.805
1189819.59381, 3,  -0.162,  0.134,-12.902, 4,   0.001,  0.001, -0.002, 5,  28.278,-34.413, 63.361, 82,   0.009, -0.039,  0.016, 83,  -0.131,  0.122, -9.805
1189819.61395, 3,  -0.191,  0.134,-12.980, 4,   0.002,  0.002, -0.002, 5,  29.324,-33.890, 63.361, 82,   0.011, -0.014,  0.027, 83,  -0.130,  0.121, -9.805
1189819.63410, 3,  -0.167,  0.166,-12.965, 4,   0.003,  0.002, -0.002, 5,  29.416,-34.166, 63.721, 82,  -0.045, -0.036, -0.130, 83,  -0.131,  0.120, -9.805
1189819.65424, 3,  -0.177,  0.221,-12.871, 4,   0.003,  0.001, -0.002, 5,  29.050,-35.104, 64.281, 82,   0.048,  0.044,  0.042, 83,  -0.130,  0.120, -9.805
1189819.67438, 3,  -0.211,  0.203,-12.952, 4,   0.001,  0.000, -0.001, 5,  27.249,-35.619, 63.023, 82,  -0.052,  0.075,  0.063, 83,  -0.131,  0.122, -9.805
1189819.69452, 3,  -0.185,  0.156,-12.954, 4,   0.002, -0.001, -0.002, 5,  27.704,-35.164, 63.023, 82,  -0.025,  0.016, -0.097, 83,  -0.132,  0.122, -9.805
1189819.71466, 3,  -0.200,  0.161,-12.919, 4,   0.003,  0.001, -0.002, 5,  28.798,-34.514, 63.402, 82,  -0.002, -0.018,  0.021, 83,  -0.132,  0.121, -9.805
1189819.73480, 3,  -0.165,  0.180,-12.948, 4,   0.003,  0.002,  0.000, 5,  29.150,-35.100, 64.204, 82,  -0.041,  0.015, -0.003, 83,  -0.132,  0.121, -9.805
1189819.75495, 3,  -0.189,  0.201,-12.915, 4,   0.003,  0.004, -0.001, 5,  28.432,-34.904, 63.887, 82,   0.040,  0.025, -0.033, 83,  -0.131,  0.121, -9.805
1189819.77509, 3,  -0.187,  0.228,-12.929, 4,   0.003,  0.003, -0.001, 5,  27.629,-35.089, 63.361, 82,  -0.050,  0.050,  0.038, 83,  -0.131,  0.122, -9.805
1189819.79523, 3,  -0.159,  0.175,-12.965, 4,   0.003,  0.002, -0.001, 5,  28.287,-35.965, 63.361, 82,   0.004,  0.074, -0.024, 83,  -0.131,  0.123, -9.805
1189819.81537, 3,  -0.187,  0.139,-12.917, 4,   0.003,  0.001, -0.001, 5,  28.497,-35.472, 63.980, 82,   0.018, -0.017, -0.043, 83,  -0.130,  0.122, -9.805
1189819.83551, 3,  -0.169,  0.130,-12.891, 4,   0.002,  0.000, -0.001, 5,  28.806,-35.336, 64.171, 82,  -0.029, -0.023,  0.036, 83,  -0.131,  0.121, -9.805
1189819.85565, 3,  -0.162,  0.179,-12.871, 4,   0.002,  0.002, -0.000, 5,  28.806,-36.137, 63.191, 82,   0.018, -0.031,  0.035, 83,  -0.130,  0.120, -9.805
1189819.87580, 3,  -0.182,  0.192,-12.903, 4,   0.001,  0.003, -0.001, 5,  29.044,-35.103, 63.115, 82,   0.005,  0.042,  0.062, 83,  -0.130,  0.121, -9.805
1189819.89594, 3,  -0.177,  0.205,-12.899, 4,   0.002,  0.003,  0.000, 5,  28.767,-33.652, 63.567, 82,  -0.017,  0.029,  0.007, 83,  -0.129,  0.121, -9.805
1189819.91608, 3,  -0.182,  0.178,-12.857, 4,   0.003,  0.002, -0.001, 5,  28.114,-33.371, 64.204, 82,  -0.003,  0.050,  0.029, 83,  -0.129,  0.122, -9.805
1189819.93622, 3,  -0.194,  0.142,-12.875, 4,   0.003,  0.001, -0.002, 5,  28.023,-33.823, 64.117, 82,  -0.014,  0.007,  0.074, 83,  -0.130,  0.122, -9.805
1189819.95636, 3,  -0.172,  0.152,-12.936, 4,   0.001,  0.001, -0.002, 5,  28.476,-34.952, 62.988, 82,  -0.025, -0.025,  0.035, 83,  -0.130,  0.121, -9.805
1189819.97650, 3,  -0.177,  0.140,-12.933, 4,   0.001,  0.002, -0.002, 5,  28.978,-35.619, 62.010, 82,   0.007, -0.001, -0.033, 83,  -0.130,  0.120, -9.805
1189819.99664, 3,  -0.182,  0.152,-12.947, 4,   0.003,  0.002, -0.001, 5,  27.980,-35.220, 62.596, 82,  -0.010, -0.021, -0.009, 83,  -0.130,  0.119, -9.805
1189820.01679, 3,  -0.152,  0.224,-12.882, 4,   0.004,  0.001, -0.001, 5,  28.127,-35.025, 63.310, 82,  -0.012, -0.001, -0.029, 83,  -0.130,  0.119, -9.805
1189820.03693, 3,  -0.190,  0.153,-12.902, 4,   0.002,  0.000, -0.000, 5,  28.806,-35.100, 63.530, 82,   0.023,  0.078,  0.050, 83,  -0.129,  0.120, -9.805
1189820.05707, 3,  -0.197,  0.172,-12.961, 4,   0.002,  0.001, -0.001, 5,  28.911,-34.570, 63.426, 82,  -0.026, -0.018,  0.012, 83,  -0.130,  0.119, -9.805
1189820.07721, 3,  -0.175,  0.201,-12.931, 4,   0.002,  0.000, -0.001, 5,  29.289,-34.132, 63.260, 82,  -0.025,  0.020, -0.049, 83,  -0.130,  0.119, -9.805
1189820.09735, 3,  -0.190,  0.205,-12.890, 4,   0.002,  0.001, -0.000, 5,  29.497,-34.064, 63.191, 82,  -0.002,  0.045, -0.005, 83,  -0.130,  0.120, -9.805
1189820.11749, 3,  -0.188,  0.210,-12.915, 4,   0.002,  0.002, -0.001, 5,  29.268,-35.434, 63.638, 82,  -0.020,  0.046,  0.034, 83,  -0.130,  0.121, -9.805
1189820.13764, 3,  -0.167,  0.141,-12.959, 4,   0.002,  0.002, -0.000, 5,  28.694,-35.455, 63.200, 82,  -0.016,  0.050,  0.003, 83,  -0.130,  0.122, -9.805
1189820.15778, 3,  -0.146,  0.137,-12.897, 4,   0.001,  0.001, -0.001, 5,  28.459,-35.100, 62.854, 82,   0.005, -0.023, -0.041, 83,  -0.130,  0.121, -9.805
1189820.17792, 3,  -0.177,  0.122,-12.912, 4,   0.001,  0.001, -0.001, 5,  28.459,-33.888, 63.802, 82,   0.026, -0.022,  0.027, 83,  -0.129,  0.120, -9.805
1189820.19806, 3,  -0.199,  0.169,-12.971, 4,   0.001,  0.002, -0.001, 5,  28.583,-34.235, 63.844, 82,  -0.013, -0.037,  0.005, 83,  -0.129,  0.119, -9.805
1189820.21820, 3,  -0.178,  0.236,-12.927, 4,   0.001,  0.001, -0.000, 5,  28.633,-34.581, 63.698, 82,  -0.028,  0.013, -0.050, 83,  -0.130,  0.119, -9.805
1189820.23834, 3,  -0.164,  0.183,-12.896, 4,   0.001,  0.002, -0.001, 5,  28.403,-34.698, 63.358, 82,   0.006,  0.024,  0.026, 83,  -0.129,  0.121, -9.805
1189820.25849, 3,  -0.230,  0.128,-12.901, 4,   0.002,  0.002, -0.002, 5,  28.287,-34.581, 63.698, 82,  -0.015,  0.010, -0.013, 83,  -0.130,  0.120, -9.805
1189820.27863, 3,  -0.193,  0.162,-12.929
1189820.29877, 3,  -0.228,  0.199,-12.988, 4,   0.004,  0.001, -0.001, 5,  27.531,-34.174, 63.638, 82,  -0.057,  0.043, -0.068, 83,  -0.132,  0.120, -9.805
1189820.31891, 3,  -0.195,  0.172,-12.945, 4,   0.003,  0.002, -0.002, 5,  27.423,-34.064, 63.530, 82,  -0.023,  0.014, -0.024, 83,  -0.132,  0.120, -9.805
1189820.33905, 3,  -0.176,  0.166,-12.910, 4,   0.002,  0.002, -0.003, 5,  28.445,-35.379, 64.529, 82,  -0.002,  0.010,  0.011, 83,  -0.132,  0.120, -9.805
1189820.35919, 3,  -0.183,  0.155,-12.889, 4,   0.001,  0.001, -0.001, 5,  28.200,-34.900, 62.885, 82,  -0.009, -0.002,  0.041, 83,  -0.132,  0.119, -9.805
1189820.37934, 3,  -0.190,  0.151,-12.957, 4,  -0.000,  0.003, -0.001, 5,  28.114,-34.755, 62.517, 82,  -0.016, -0.006, -0.034, 83,  -0.132,  0.119, -9.805
1189820.39948, 3,  -0.195,  0.174,-12.930, 4,   0.002,  0.002, -0.000, 5,  28.114,-34.755, 64.024, 82,  -0.020,  0.017, -0.008, 83,  -0.132,  0.119, -9.805
1189820.41962, 3,  -0.195,  0.178,-12.919, 4,   0.002,  0.002, -0.001, 5,  27.507,-35.362, 63.910, 82,  -0.023,  0.015, -0.000, 83,  -0.132,  0.119, -9.805
1189820.43976, 3,  -0.189,  0.206,-12.896, 4,   0.003, -0.000, -0.002, 5,  27.423,-35.446, 63.867, 82,  -0.010,  0.050,  0.032, 83,  -0.132,  0.120, -9.805
1189820.45990, 3,  -0.206,  0.189,-12.922, 4,   0.001,  0.002, -0.001, 5,  28.720,-35.121, 63.234, 82,  -0.033,  0.035, -0.001, 83,  -0.133,  0.121, -9.805
