                                                            
                                                            
                                                            
1+186+381   3   -5   4   -12                                                
1+186+381   3   -4   5   -12                                                
1+186+381   3   -4   4   -12                                                
1+186+381   3   -5   4   -11                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -10                                                
1+186+381   3   -5   4   -11                                                
1+186+381   3   -5   4   -11                                                
1+186+381   3   -5   4   -11                                                
1+186+381   3   -5   4   -11                                                
1+186+387   3   -0.132   0.140   -9.835   4   0.000   -0.001   0.000   5   21.159   -39.465   58.434   82   -0.013   0.023   -0.030   83   -0.119   0.117   -10
1+186+387   3   -0.140   0.106   -9.785   4   0.000   -0.002   0.000   5   21.985   -38.914   58.163   82   -0.020   -0.010   0.020   83   -0.12   0.116   -10
1+186+387   3   -0.139   0.118   -9.785   4   0.001   -0.001   0.000   5   21.544   -38.956   58.047   82   -0.019   0.002   0.020   83   -0.12   0.116   -10
1+186+387   3   -0.136   0.119   -9.818   4   -0.001   0.000   -0.001   5   20.126   -39.392   58.292   82   -0.016   0.002   -0.013   83   -0.12   0.117   -10
1+186+388   3   -0.117   0.119   -9.797   4   0.000   0.001   0.001   5   20.256   -40.297   60.188   82   0.003   0.002   0.008   83   -0.12   0.117   -10
1+186+388   3   -0.137   0.135   -9.742   4   -0.001   0.000   -0.001   5   20.702   -40.248   59.753   82   -0.016   0.018   0.063   83   -0.121   0.117   -10
1+186+388   3   -0.104   0.151   -9.790   4   0.000   -0.001   0.000   5   21.654   -40.073   58.823   82   0.017   0.033   0.015   83   -0.121   0.118   -10
1+186+388   3   -0.027   0.118   -9.828   4   0.001   0.000   -0.001   5   21.294   -39.952   59.175   82   0.091   0.000   -0.023   83   -0.118   0.118   -10
1+186+388   3   -0.042   0.158   -9.785   4   0.001   -0.002   0.000   5   20.985   -40.630   58.995   82   0.075   0.039   0.020   83   -0.117   0.119   -10
1+186+388   3   -0.087   0.146   -9.837   4   0.000   -0.002   0.000   5   20.674   -41.243   58.789   82   0.030   0.027   -0.032   83   -0.117   0.119   -10
1+186+388   3   -0.137   0.105   -9.780   4   0.001   -0.006   0.000   5   21.121   -40.125   59.007   82   -0.018   -0.014   0.025   83   -0.119   0.119   -10
1+186+388   3   -0.151   0.085   -9.763   4   -0.001   -0.004   0.000   5   20.987   -40.125   58.878   82   -0.030   -0.034   0.042   83   -0.121   0.119   -10
1+186+388   3   -0.158   0.087   -9.794   4   -0.002   -0.004   -0.001   5   21.101   -39.668   59.116   82   -0.036   -0.031   0.011   83   -0.122   0.118   -10
1+186+388   3   -0.124   0.122   -9.861   4   -0.002   -0.003   -0.002   5   21.640   -38.914   59.850   82   -0.002   0.004   -0.056   83   -0.122   0.118   -10
1+186+388   3   -0.063   0.190   -9.802   4   0.000   -0.001   -0.001   5   21.227   -39.189   59.717   82   0.058   0.070   0.003   83   -0.121   0.12   -10
1+186+388   3   -0.084   0.129   -9.793   4   -0.001   -0.002   -0.002   5   20.399   -39.944   59.843   82   0.036   0.008   0.012   83   -0.12   0.121   -10
1+186+388   3   -0.085   0.154   -9.796   4   0.000   -0.002   -0.002   5   20.084   -40.471   60.356   82   0.035   0.033   0.009   83   -0.12   0.121   -9.805
1+186+388   3   -0.154   0.095   -9.810   4   0.000   0.000   -0.002   5   21.451   -39.616   60.356   82   -0.033   -0.026   -0.005   83   -0.121   0.121   -10
1+186+388   3   -0.123   0.110   -9.800   4   -0.001   -0.002   -0.001   5   21.965   -39.096   59.494   82   -0.002   -0.011   0.005   83   -0.121   0.121   -10
1+186+388   3   0.000   0.000   0.000   4   0.000   0.000   0.000   5   21.121   -39.433   58.669                        
1+186+388   3   -0.122   0.181   -9.801   4   0.000   0.000   0.000   5   21.121   -39.931   58.992   82   -0.001   0.058   0.004   83   -0.121   0.123   -9.805
1+186+388   3   -0.129   0.117   -9.780   4   0.000   -0.001   0.000   5   20.622   -39.973   59.055   82   -0.008   -0.006   0.025   83   -0.121   0.123   -10
1+186+388   3   -0.101   0.084   -9.762   4   0.000   -0.001   -0.001   5   20.256   -39.606   58.838   82   0.020   -0.038   0.043   83   -0.121   0.122   -10
1+186+388   3   0.000   0.000   0.000   4   0.001   0.000   -0.001   5   20.877   -39.400   58.838                        
1+186+388   3   -0.113   0.116   -9.750   4   0.001   0.000   -0.001   5   20.557   -39.445   59.557   82   0.008   -0.005   0.055   83   -0.121   0.121   -10
1+186+388   3   -0.139   0.117   -9.796   4   0.001   0.000   0.000   5   19.911   -39.606   60.188   82   -0.018   -0.004   0.009   83   -0.121   0.121   -10
1+186+388   3   -0.135   0.159   -9.797   4   0.000   -0.001   -0.001   5   21.614   -39.267   60.300   82   -0.013   0.037   0.008   83   -0.122   0.122   -9.805
1+186+388   3   -0.101   0.079   -9.825   4   0.000   0.000   -0.001   5   22.038   -40.018   58.997   82   0.020   -0.042   -0.020   83   -0.121   0.121   -10
1+186+388   3   -0.142   0.110   -9.790   4   0.000   0.001   -0.001   5   21.812   -40.471   58.331   82   -0.020   -0.011   0.015   83   -0.122   0.121   -10
1+186+388   3   0.000   0.000   0.000   4   -0.001   -0.001   -0.001   5   22.176   -40.108   59.634                        
1+186+388   3   -0.151   0.084   -9.804   4   -0.001   -0.001   -0.002   5   20.802   -39.444   59.444   82   -0.028   -0.036   0.001   83   -0.123   0.12   -9.805
1+186+388   3   -0.134   0.136   -9.811   4   0.001   -0.001   -0.001   5   20.256   -39.261   59.175   82   -0.011   0.015   -0.006   83   -0.123   0.121   -10
1+186+388   3   -0.148   0.131   -9.765   4   0.000   0.000   -0.002   5   19.994   -38.998   59.433   82   -0.024   0.010   0.040   83   -0.124   0.121   -9.805
1+186+388   3   0.000   0.000   0.000   4   0.000   0.000   -0.001   5   20.755   -39.278   58.688                        
1+186+388   3   -0.105   0.160   -9.867   4   -0.001   0.000   -0.002   5   21.121   -39.433   58.331   82   0.018   0.038   -0.062   83   -0.123   0.122   -10
1+186+388   3   0.000   0.000   0.000   4   -0.002   0.002   0.000   5   21.410   -40.013   58.049                        
1+186+388   3   -0.010   0.147   -9.688   4   0.001   0.000   -0.001   5   21.753   -41.275   59.399   82   0.110   0.025   0.117   83   -0.12   0.122   -10
1+186+388   3   -0.125   0.310   -9.133   4   0.001   0.000   -0.002   5   21.812   -41.507   59.682   82   -0.004   0.183   0.672   83   -0.121   0.127   -10
1+186+388   3   -0.033   0.073   -9.991   4   -0.001   -0.005   -0.003   5   21.367   -40.173   59.248   82   0.087   -0.053   -0.186   83   -0.12   0.126   -10
1+186+388   3   -0.114   0.066   -9.796   4   -0.001   -0.003   0.000   5   20.383   -39.346   57.695   82   0.006   -0.058   0.009   83   -0.12   0.124   -10
1+186+388   3   -0.125   0.161   -9.743   4   0.000   -0.001   -0.001   5   20.256   -39.261   57.487   82   -0.005   0.036   0.062   83   -0.12   0.125   -10
1+186+388   3   -0.144   0.187   -9.791   4   -0.001   -0.002   -0.001   5   19.786   -40.358   58.865   82   -0.023   0.060   0.014   83   -0.121   0.127   -10
1+186+388   3   -0.146   0.110   -9.753   4   0.000   0.000   0.000   5   21.025   -40.793   59.007   82   -0.024   -0.016   0.052   83   -0.122   0.126   -10
1+186+388   3   -0.109   0.146   -9.830   4   0.000   -0.001   -0.002   5   21.121   -40.816   59.007   82   0.013   0.019   -0.025   83   -0.122   0.127   -10
1+186+388   3   -0.127   0.120   -9.827   4   0.001   0.001   -0.003   5   20.287   -39.984   57.867   82   -0.006   -0.006   -0.022   83   -0.121   0.126   -10
1+186+388   3   -0.120   0.120   -9.785   4   0.000   0.001   -0.002   5   21.291   -39.508   58.260   82   0.001   -0.006   0.020   83   -0.121   0.126   -10
1+186+388   3   -0.090   0.149   -9.911   4   0.000   -0.001   -0.001   5   21.466   -39.433   58.331   82   0.031   0.022   -0.106   83   -0.121   0.127   -10
1+186+388   3   -0.129   0.117   -9.845   4   0.000   -0.001   0.000   5   19.444   -40.799   59.344   82   -0.008   -0.009   -0.040   83   -0.121   0.126   -9.805
1+186+388   3   -0.101   0.106   -9.853   4   0.000   0.000   -0.003   5   22.504   -39.780   59.344   82   0.020   -0.020   -0.048   83   -0.121   0.126   -10
1+186+388   3   -0.130   0.118   -9.833   4   0.000   -0.002   -0.002   5   22.330   -39.807   59.354   82   -0.008   -0.008   -0.028   83   -0.122   0.126   -9.805
1+186+388   3   0.000   0.000   0.000   4   0.000   -0.001   -0.002   5   19.351   -40.219   59.410                        
1+186+388   3   -0.139   0.155   -9.825   4   0.001   -0.002   -0.002   5   20.949   -39.261   58.163   82   -0.016   0.029   -0.020   83   -0.123   0.126   -9.805
1+186+388   3   0.000   0.000   0.000   4   0.000   -0.004   -0.001   5   20.876   -39.189   58.377                        
1+186+389   3   -0.141   0.059   -9.814   4   0.000   0.001   -0.001   5   20.403   -38.634   59.882   82   -0.018   -0.066   -0.009   83   -0.123   0.125   -10
1+186+389   3   0.000   0.000   0.000   4   0.000   0.000   0.000   5   21.466   -39.088   57.657                        
1+186+389   3   -0.108   0.139   -9.809   4   0.000   0.001   -0.001   5   21.367   -39.236   57.994   82   0.015   0.014   -0.004   83   -0.123   0.125   -10
1+186+389   3   -0.155   0.106   -9.786   4   -0.001   -0.002   -0.002   5   20.781   -40.112   60.007   82   -0.031   -0.018   0.019   83   -0.124   0.124   -10
1+186+389   3   -0.093   0.156   -9.738   4   -0.001   0.000   0.000   5   21.121   -39.433   59.344   82   0.030   0.031   0.067   83   -0.123   0.125   -10
1+186+389   3   -0.122   0.121   -9.805   4   0.000   -0.001   0.001   5   21.191   -39.363   59.415   82   0.001   -0.004   0.000   83   -0.123   0.125   -9.805
1+186+389   3   -0.141   0.115   -9.787   4   0.001   0.000   -0.001   5   21.426   -39.206   59.492   82   -0.017   -0.009   0.018   83   -0.124   0.124   -10
1+186+389   3   -0.122   0.107   -9.773   4   0.000   0.000   -0.001   5   21.294   -39.606   58.838   82   0.002   -0.017   0.032   83   -0.124   0.124   -10
1+186+389   3   0.000   0.000   0.000   4   0.001   0.000   -0.002   5   21.294   -39.262   59.007                        
1+186+389   3   -0.035   0.164   -9.431   4   0.001   0.000   -0.001   5   21.468   -38.399   59.085   82   0.087   0.039   0.374   83   -0.122   0.125   -9.805
1+186+389   3   -0.082   0.199   -9.943   4   0.000   -0.001   0.000   5   21.985   -38.914   57.825   82   0.040   0.072   -0.138   83   -0.122   0.127   -10
1+186+389   3   -0.085   0.077   -10.058   4   -0.001   -0.005   -0.001   5   21.558   -39.342   58.139   82   0.036   -0.048   -0.253   83   -0.121   0.125   -10
1+186+389   3   0.000   0.000   0.000   4   0.000   -0.002   0.000   5   21.666   -40.353   59.113                        
1+186+389   3   -0.155   0.044   -9.651   4   0.000   -0.001   0.000   5   23.886   -40.471   59.682   82   -0.033   -0.079   0.154   83   -0.122   0.123   -10
1+186+389   3   -0.049   0.088   -10.002   4   -0.001   -0.002   -0.001   5   22.975   -40.417   59.421   82   0.073   -0.034   -0.197   83   -0.122   0.122   -10
1+186+389   3   -0.108   0.134   -9.834   4   0.001   0.001   -0.001   5   21.706   -40.228   59.175   82   0.013   0.011   -0.029   83   -0.121   0.123   -10
1+186+389   3   -0.083   0.124   -9.861   4   0.001   0.001   -0.001   5   22.850   -40.125   59.682   82   0.038   0.001   -0.056   83   -0.121   0.123   -10
1+186+389   3   -0.156   0.074   -9.779   4   -0.001   -0.001   -0.002   5   22.707   -39.984   59.267   82   -0.034   -0.047   0.026   83   -0.122   0.121   -10
1+186+389   3   -0.162   0.121   -9.869   4   0.001   -0.002   -0.002   5   21.683   -40.303   59.178   82   -0.039   0.000   -0.064   83   -0.123   0.121   -10
1+186+389   3   -0.108   0.124   -9.849   4   0.000   -0.001   -0.001   5   20.602   -40.990   59.850   82   0.015   0.003   -0.044   83   -0.123   0.121   -10
1+186+389   3   -0.122   0.152   -9.790   4   0.000   0.000   -0.001   5   20.944   -40.373   59.517   82   0.001   0.030   0.015   83   -0.123   0.122   -9.805
1+186+389   3   -0.120   0.136   -9.813   4   0.000   0.000   -0.001   5   20.958   -39.265   59.338   82   0.003   0.013   -0.008   83   -0.123   0.123   -10
1+186+389   3   -0.139   0.102   -9.875   4   -0.001   -0.001   -0.001   5   20.430   -39.088   59.682   82   -0.015   -0.020   -0.070   83   -0.124   0.122   -10
1+186+389   3   0.000   0.000   0.000   4   0.000   -0.002   -0.001   5   20.607   -39.624   59.856                        
1+186+389   3   -0.143   0.107   -9.818   4   0.000   -0.002   -0.001   5   21.236   -39.481   59.570   82   -0.017   -0.014   -0.013   83   -0.126   0.121   -10
1+186+389   3   -0.151   0.135   -9.882   4   0.001   -0.002   -0.001   5   21.640   -38.914   59.175   82   -0.025   0.014   -0.077   83   -0.126   0.121   -10
1+186+389   3   0.000   0.000   0.000   4   0.001   -0.001   -0.001   5   21.938   -39.413   59.273                        
1+186+389   3   -0.128   0.171   -9.829   4   0.001   0.000   -0.001   5   21.313   -38.092   59.550   82   -0.002   0.048   -0.024   83   -0.126   0.123   -10
1+186+389   3   -0.165   0.095   -9.815   4   0.000   -0.001   -0.001   5   20.775   -37.013   59.682   82   -0.038   -0.027   -0.010   83   -0.127   0.122   -10
1+186+389   3   -0.129   0.102   -9.826   4   0.000   -0.001   -0.001   5   20.361   -38.252   59.077   82   -0.002   -0.019   -0.021   83   -0.127   0.121   -10
1+186+389   3   -0.099   0.152   -9.825   4   0.000   0.000   -0.001   5   20.833   -40.053   58.565   82   0.028   0.030   -0.020   83   -0.127   0.122   -10
1+186+389   3   -0.104   0.123   -9.836   4   0.000   0.000   -0.001   5   21.294   -40.643   58.501   82   0.022   0.001   -0.031   83   -0.126   0.122   -10
1+186+389   3   -0.114   0.159   -9.770   4   0.000   -0.001   -0.002   5   22.018   -39.192   59.445   82   0.012   0.036   0.035   83   -0.126   0.123   -10
1+186+389   3   -0.151   0.126   -9.645   4   0.000   0.000   -0.002   5   21.474   -40.405   59.015   82   -0.025   0.003   0.160   83   -0.126   0.123   -10
1+186+389   3   -0.083   0.086   -10.000   4   0.001   0.001   -0.003   5   21.121   -41.162   58.669   82   0.042   -0.036   -0.195   83   -0.125   0.122   -10
1+186+389   3   -0.132   0.121   -9.816   4   0.000   0.000   -0.002   5   21.849   -39.223   58.669   82   -0.007   -0.001   -0.011   83   -0.125   0.122   -9.805
1+186+389   3   -0.156   0.190   -9.747   4   -0.001   0.000   -0.001   5   20.599   -39.436   59.430   82   -0.030   0.066   0.058   83   -0.126   0.124   -10
1+186+389   3   -0.059   0.111   -9.781   4   0.001   0.001   -0.001   5   20.084   -39.780   59.682   82   0.065   -0.012   0.024   83   -0.124   0.123   -10
1+186+389   3   0.000   0.000   0.000   4   0.001   0.001   -0.001   5   20.766   -39.917   59.549                        
1+186+389   3   -0.145   0.133   -9.829   4   -0.001   0.000   0.002   5   20.670   -40.230   59.784   82   -0.019   0.011   -0.024   83   -0.126   0.122   -10
1+186+389   3   -0.080   0.140   -9.865   4   0.002   0.000   0.000   5   20.602   -40.297   59.850   82   0.044   0.018   -0.060   83   -0.124   0.122   -9.805
1+186+389   3   -0.147   0.112   -9.810   4   0.000   0.001   0.000   5   20.312   -41.454   59.286   82   -0.022   -0.010   -0.005   83   -0.125   0.122   -10
1+186+389   3   -0.126   0.138   -9.863   4   0.001   -0.001   -0.001   5   21.149   -39.297   57.722   82   -0.001   0.016   -0.058   83   -0.125   0.122   -10
1+186+389   3   0.000   0.000   0.000   4   0.000   0.002   -0.001   5   21.294   -38.914   57.487                        
1+186+389   3   -0.095   0.114   -9.843   4   0.000   0.000   -0.002   5   21.907   -40.758   59.584   82   0.029   -0.008   -0.038   83   -0.124   0.122   -10
1+186+389   3   -0.114   0.135   -9.795   4   0.000   0.000   -0.001   5   21.385   -40.691   58.974   82   0.011   0.014   0.010   83   -0.125   0.121   -9.805
1+186+389   3   -0.154   0.152   -9.773   4   0.000   -0.001   -0.003   5   21.294   -40.643   58.838   82   -0.029   0.030   0.032   83   -0.125   0.122   -10
1+186+389   3   -0.100   0.145   -9.788   4   0.000   0.000   -0.001   5   21.146   -40.202   58.694   82   0.025   0.022   0.017   83   -0.125   0.123   -10
1+186+389   3   0.000   0.000   0.000   4   -0.001   0.000   0.000   5   20.790   -39.467   59.314                        
1+186+389   3   -0.103   0.140   -9.808   4   0.001   0.001   -0.002   5   20.775   -39.433   59.344   82   0.021   0.018   -0.003   83   -0.124   0.122   -10
1+186+390   3   -0.099   0.118   -9.753   4   0.001   0.001   0.000   5   20.303   -40.218   58.885   82   0.024   -0.005   0.052   83   -0.123   0.123   -10
1+186+390   3   -0.124   0.135   -9.771   4   -0.001   0.001   0.001   5   20.430   -40.125   59.344   82   -0.002   0.012   0.034   83   -0.122   0.123   -10
1+186+390   3   -0.120   0.135   -9.807   4   0.000   0.002   -0.002   5   20.404   -40.100   59.320   82   0.002   0.011   -0.002   83   -0.122   0.124   -10
1+186+390   3   -0.136   0.168   -9.754   4   0.000   0.002   -0.001   5   19.818   -39.497   58.638   82   -0.014   0.044   0.051   83   -0.122   0.124   -9.805
1+186+390   3   -0.122   0.104   -9.836   4   0.001   0.001   0.000   5   21.466   -40.816   57.994   82   0.000   -0.020   -0.031   83   -0.122   0.124   -10
1+186+390   3   -0.120   0.137   -9.828   4   0.001   -0.001   0.000   5   21.423   -40.775   58.092   82   0.002   0.013   -0.023   83   -0.122   0.124   -9.805
1+186+390   3   0.000   0.000   0.000   4   0.000   0.003   -0.001   5   20.879   -40.332   59.311                        
1+186+390   3   -0.160   0.134   -9.825   4   0.000   0.001   -0.002   5   20.256   -40.643   60.526   82   -0.038   0.010   -0.020   83   -0.122   0.124   -10
1+186+390   3   0.000   0.000   0.000   4   0.001   0.000   -0.001   5   20.534   -40.504   60.254                        
1+186+390   3   -0.117   0.158   -9.769   4   0.002   0.000   -0.001   5   22.173   -39.659   58.759   82   0.005   0.033   0.036   83   -0.122   0.125   -10
1+186+390   3   -0.104   0.158   -9.796   4   0.000   0.000   0.000   5   21.294   -39.952   60.188   82   0.018   0.032   0.009   83   -0.122   0.126   -10
1+186+390   3   -0.101   0.113   -9.762   4   0.001   0.000   -0.001   5   21.159   -39.886   60.320   82   0.020   -0.012   0.043   83   -0.121   0.125   -10
1+186+390   3   -0.106   0.122   -9.800   4   0.000   0.001   0.000   5   20.602   -39.606   60.258   82   0.015   -0.003   0.005   83   -0.121   0.125   -10
1+186+390   3   -0.135   0.120   -9.828   4   0.000   0.001   -0.002   5   20.602   -39.606   58.163   82   -0.014   -0.005   -0.023   83   -0.121   0.125   -10
1+186+390   3   -0.137   0.101   -9.779   4   -0.001   0.001   -0.001   5   20.889   -39.729   58.365   82   -0.016   -0.024   0.026   83   -0.121   0.125   -10
1+186+390   3   -0.134   0.184   -9.819   4   0.000   0.002   -0.001   5   21.547   -39.949   59.007   82   -0.013   0.058   -0.014   83   -0.121   0.126   -10
1+186+390   3   -0.094   0.106   -9.849   4   -0.001   0.001   -0.001   5   20.775   -39.433   59.007   82   0.026   -0.020   -0.044   83   -0.12   0.126   -10
1+186+390   3   -0.123   0.110   -9.813   4   0.001   0.001   -0.001   5   20.775   -39.433   58.910   82   -0.003   -0.015   -0.008   83   -0.12   0.125   -10
1+186+390   3   -0.177   0.142   -9.755   4   0.000   0.001   -0.001   5   21.091   -39.645   58.772   82   -0.055   0.016   0.050   83   -0.122   0.126   -10
1+186+390   3   -0.091   0.148   -9.768   4   -0.001   0.000   0.000   5   21.812   -40.125   59.007   82   0.030   0.022   0.037   83   -0.121   0.126   -10
1+186+390   3   -0.096   0.113   -9.769   4   0.001   -0.001   0.000   5   21.478   -40.236   59.007   82   0.024   -0.013   0.036   83   -0.12   0.126   -9.805
1+186+390   3   -0.121   0.120   -9.842   4   0.002   0.000   -0.001   5   20.868   -40.097   59.282   82   0.000   -0.005   -0.037   83   -0.121   0.125   -10
1+186+390   3   -0.134   0.118   -9.811   4   0.001   0.000   -0.001   5   21.121   -39.088   60.019   82   -0.013   -0.007   -0.006   83   -0.121   0.125   -9.805
1+186+390   3   0.000   0.000   0.000   4   0.000   0.000   0.000   5   21.188   -39.700   59.422                        
1+186+390   3   -0.118   0.115   -9.758   4   0.001   0.001   -0.001   5   21.490   -40.317   59.077   82   0.003   -0.010   0.047   83   -0.121   0.125   -10
1+186+390   3   0.000   0.000   0.000   4   0.000   0.001   -0.002   5   21.812   -39.780   60.019                        
1+186+390   3   -0.127   0.146   -9.751   4   0.000   0.000   -0.001   5   21.753   -40.424   59.621   82   -0.005   0.021   0.054   83   -0.122   0.125   -10
1+186+390   3   -0.134   0.118   -9.801   4   0.002   0.000   0.000   5   22.037   -41.125   59.071   82   -0.012   -0.007   0.004   83   -0.122   0.125   -9.805
1+186+390   3   -0.099   0.111   -9.737   4   0.001   0.000   -0.001   5   22.504   -40.471   59.344   82   0.023   -0.014   0.068   83   -0.122   0.125   -10
1+186+390   3   -0.113   0.104   -9.829   4   -0.001   0.000   -0.001   5   21.288   -40.645   59.344   82   0.008   -0.020   -0.024   83   -0.121   0.124   -10
1+186+390   3   0.000   0.000   0.000   4   -0.001   0.000   -0.002   5   20.352   -39.830   59.082                        
1+186+390   3   -0.151   0.087   -9.842   4   0.000   0.001   -0.002   5   20.602   -38.914   58.838   82   -0.029   -0.036   -0.037   83   -0.122   0.123   -10
1+186+390   3   -0.104   0.078   -9.843   4   0.000   0.001   -0.002   5   20.700   -39.209   59.126   82   0.017   -0.044   -0.038   83   -0.121   0.122   -10
1+186+390   3   -0.137   0.104   -9.745   4   -0.001   0.001   -0.002   5   21.979   -40.439   59.541   82   -0.016   -0.018   0.060   83   -0.121   0.122   -9.805
1+186+390   3   -0.146   0.118   -9.798   4   -0.002   0.001   -0.001   5   22.850   -41.162   59.682   82   -0.024   -0.004   0.007   83   -0.122   0.122   -10
1+186+390   3   -0.094   0.114   -9.821   4   -0.001   -0.002   0.000   5   22.011   -40.953   59.682   82   0.028   -0.008   -0.016   83   -0.122   0.122   -10
1+186+390   3   0.000   0.000   0.000   4   0.000   -0.001   0.001   5   20.586   -40.132   59.778                        
1+186+390   3   -0.120   0.114   -9.864   4   0.001   0.001   0.000   5   19.911   -39.606   59.850   82   0.001   -0.008   -0.059   83   -0.121   0.122   -10
1+186+390   3   -0.106   0.119   -9.820   4   0.000   0.002   -0.001   5   20.935   -40.404   59.073   82   0.014   -0.003   -0.015   83   -0.12   0.122   -10
1+186+390   3   -0.111   0.128   -9.755   4   0.000   -0.001   -0.001   5   21.815   -40.700   58.556   82   0.009   0.006   0.050   83   -0.12   0.122   -10
1+186+390   3   -0.088   0.074   -9.782   4   0.001   0.002   -0.001   5   21.985   -40.643   58.501   82   0.031   -0.047   0.023   83   -0.119   0.121   -9.805
1+186+390   3   -0.093   0.126   -9.772   4   0.000   0.002   0.000   5   21.985   -40.399   59.215   82   0.025   0.005   0.033   83   -0.118   0.121   -10
1+186+390   3   -0.081   0.128   -9.750   4   -0.001   0.001   0.000   5   21.216   -39.786   59.763   82   0.035   0.007   0.055   83   -0.116   0.121   -9.805
1+186+390   3   0.000   0.000   0.000   4   0.000   0.002   -0.001   5   20.949   -39.606   59.850                        
1+186+390   3   -0.136   0.144   -9.846   4   -0.001   0.001   -0.002   5   20.552   -39.212   58.949   82   -0.019   0.023   -0.041   83   -0.117   0.121   -10
1+186+390   3   -0.014   -0.033   0.025   4   0.000   -0.001   -0.001   5   20.831   -39.490   59.323   82   -0.014   -0.033   0.025            
1+186+390   3   -0.133   0.121   -9.850   4   0.000   0.000   0.001   5   20.949   -39.606   59.512   82   -0.015   0.000   -0.045   83   -0.118   0.121   -10
1+186+390   3   -0.130   0.141   -9.823   4   0.001   0.001   0.000   5   21.237   -40.765   58.665   82   -0.013   0.019   -0.018   83   -0.117   0.122   -10
1+186+390   3   0.000   0.000   0.000   4   0.000   0.001   -0.002   5   21.867   -40.128   59.343                        
1+186+390   3   -0.131   0.110   -9.767   4   -0.001   0.001   0.000   5   21.985   -39.952   59.512   82   -0.013   -0.011   0.038   83   -0.118   0.121   -10
1+186+391   3   -0.104   0.150   -9.847   4   0.001   0.000   -0.002   5   21.239   -40.698   59.367   82   0.013   0.028   -0.042   83   -0.117   0.122   -10
1+186+391   3   -0.109   0.122   -9.779   4   0.000   -0.001   0.000   5   20.815   -39.598   58.452   82   0.008   0.000   0.026   83   -0.117   0.122   -10
1+186+391   3   -0.119   0.126   -9.823   4   0.000   0.000   0.000   5   20.775   -39.433   58.331   82   -0.002   0.004   -0.018   83   -0.117   0.122   -10
1+186+391   3   -0.142   0.159   -9.818   4   0.000   0.000   0.000   5   20.775   -40.372   59.857   82   -0.024   0.036   -0.013   83   -0.118   0.123   -9.805
1+186+391   3   -0.114   0.121   -9.794   4   0.000   0.000   -0.001   5   20.775   -38.873   59.085   82   0.004   -0.002   0.011   83   -0.118   0.123   -10
1+186+391   3   -0.095   0.135   -9.797   4   0.000   -0.001   -0.001   5   20.775   -38.742   59.007   82   0.023   0.012   0.008   83   -0.118   0.123   -10
1+186+391   3   0.000   0.000   0.000   4   -0.001   -0.001   0.002   5   19.437   -41.753   59.007                        
1+186+391   3   -0.126   0.076   -9.839   4   0.000   0.001   0.000   5   20.724   -39.929   59.441   82   -0.008   -0.046   -0.034   83   -0.118   0.122   -10
1+186+391   3   -0.132   0.173   -9.828   4   -0.001   0.000   0.001   5   20.949   -39.606   59.512   82   -0.012   0.049   -0.023   83   -0.12   0.124   -9.805
1+186+391   3   -0.097   0.101   -9.811   4   0.003   0.000   -0.002   5   21.802   -39.438   60.341   82   0.022   -0.022   -0.006   83   -0.119   0.123   -10
1+186+391   3   -0.104   0.125   -9.815   4   0.000   0.000   0.000   5   20.775   -39.780   58.669   82   0.015   0.002   -0.010   83   -0.119   0.123   -10
1+186+391   3   0.000   0.000   0.000                                                
1+186+391   3   -0.076   0.154   -9.832   4   0.001   0.000   -0.001   5   21.223   -40.529   58.817   82   0.042   0.030   -0.027   83   -0.118   0.124   -10
1+186+391   3   -0.117   0.114   -9.806   4   0.000   0.001   0.001   5   20.949   -40.297   59.175   82   0.001   -0.010   -0.001   83   -0.118   0.124   -10
1+186+391   3   -0.156   0.161   -9.753   4   -0.001   0.000   0.000   5   20.772   -40.227   59.245   82   -0.038   0.036   0.052   83   -0.118   0.125   -9.805
1+186+391   3   -0.086   0.123   -9.748   4   0.000   0.001   -0.001   5   19.449   -39.722   59.776   82   0.032   -0.002   0.057   83   -0.118   0.125   -10
1+186+391   3   -0.116   0.097   -9.738   4   0.000   0.000   -0.001   5   21.294   -40.643   59.175   82   0.002   -0.027   0.067   83   -0.118   0.124   -10
1+186+391   3   0.000   0.000   0.000   4   -0.001   -0.001   -0.001   5   21.542   -40.727   59.149                        
1+186+391   3   -0.147   0.104   -9.830   4   0.002   -0.002   -0.001   5   22.556   -40.987   58.664   82   -0.028   -0.019   -0.025   83   -0.119   0.123   -10
1+186+391   3   -0.149   0.126   -9.779   4   0.001   -0.001   -0.001   5   21.121   -40.125   56.981   82   -0.029   0.003   0.026   83   -0.12   0.123   -9.805
1+186+391   3   0.000   0.000   0.000   4   0.001   0.000   -0.001   5   21.016   -40.091   57.423                        
1+186+391   3   -0.133   0.126   -9.825   4   0.000   0.001   0.001   5   20.641   -39.836   59.215   82   -0.013   0.003   -0.020   83   -0.12   0.123   -9.805
1+186+391   3   0.000   0.000   0.000   4   0.000   0.001   -0.001   5   20.775   -39.433   59.344                        
1+186+391   3   -0.111   0.126   -9.845   4   0.001   0.001   0.001   5   20.908   -39.479   59.215   82   0.009   0.003   -0.040   83   -0.12   0.123   -10
